Volatility 3 Framework 2.28.1

PID	Process	Base	Name	Major	Minor	Product	Build
916	lsass.exe	0x7ffff4d60000	KDCPW.DLL	10	0	26100	7623
916	lsass.exe	0x7ffff4d00000	scecli.DLL	10	0	26100	7309
916	lsass.exe	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
916	lsass.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
916	lsass.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
916	lsass.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
916	lsass.exe	0x7ffff4ad0000	SAMLIB.dll	10	0	26100	7920
916	lsass.exe	0x7ffff4a70000	samcli.dll	10	0	26100	7920
916	lsass.exe	0x7ffff60f0000	winsta.dll	10	0	26100	8036
916	lsass.exe	0x7ffff3c60000	WTSAPI32.dll	10	0	26100	7920
916	lsass.exe	0x7ffff3c50000	SECUR32.dll	10	0	26100	7705
916	lsass.exe	0x7ffff1960000	wevtapi.dll	10	0	26100	7309
916	lsass.exe	0x7fffeb190000	keyiso.dll	10	0	26100	7019
916	lsass.exe	0x7fffeb2c0000	NCRYPTPROV.DLL	10	0	26100	7920
916	lsass.exe	0x7fffeaa60000	camext.dll	-	-	-	-
916	lsass.exe	0x7ffff8710000	SHELL32.dll	10	0	26100	7920
916	lsass.exe	0x7ffff7c20000	USER32.dll	-	-	-	-
916	lsass.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
916	lsass.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
916	lsass.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
916	lsass.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
916	lsass.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
916	lsass.exe	0x7ffff8e80000	shlwapi.dll	10	0	26100	7920
916	lsass.exe	0x7ffff9120000	OLE32.dll	10	0	26100	7920
916	lsass.exe	0x7ffff5f30000	DPAPI.dll	10	0	26100	1
916	lsass.exe	0x7fffea0c0000	WTDSENSOR.dll	10	0	26100	1150
916	lsass.exe	0x7ffff4ca0000	AUTHZ.dll	10	0	26100	7920
916	lsass.exe	0x7fffba340000	ngcpopkeysrv.dll	10	0	26100	7920
916	lsass.exe	0x7fffd4410000	PCPKsp.dll	10	0	26100	7920
916	lsass.exe	0x7ffff1530000	tbs.dll	10	0	26100	7920
916	lsass.exe	0x7fffaf830000	vaultsvc.dll	10	0	26100	7309
916	lsass.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
916	lsass.exe	0x7fffd55c0000	ncryptsslp.dll	10	0	26100	5074
916	lsass.exe	0x7fffdfd20000	dssenh.dll	10	0	26100	5074
516	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
516	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
516	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
516	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
516	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
516	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
516	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
516	svchost.exe	0x7ffff48b0000	umpnpmgr.dll	10	0	26100	5074
516	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
516	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
516	svchost.exe	0x7ffff4820000	umpo.dll	10	0	26100	7920
516	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
516	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
516	svchost.exe	0x7ffff4a40000	slc.dll	10	0	26100	7824
516	svchost.exe	0x7ffff47d0000	umpoext.dll	10	0	26100	7920
516	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
516	svchost.exe	0x7ffff5f00000	DEVOBJ.dll	10	0	26100	1150
516	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
516	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
516	svchost.exe	0x7ffff47b0000	umpodev.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4790000	umpo-overrides.dll	10	0	26100	7309
516	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
516	svchost.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4770000	HID.DLL	10	0	26100	1150
516	svchost.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
516	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
516	svchost.exe	0x7ffff8e80000	shlwapi.dll	10	0	26100	7920
516	svchost.exe	0x7ffff45f0000	rpcss.dll	10	0	26100	7920
516	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
516	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
516	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
516	svchost.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
516	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
516	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
516	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
516	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
516	svchost.exe	0x7ffff4560000	psmsrv.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4460000	bisrv.dll	10	0	26100	7920
516	svchost.exe	0x7ffff5ee0000	EventAggregation.dll	10	0	26100	1150
516	svchost.exe	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
516	svchost.exe	0x7ffff4440000	ResourcePolicyClient.dll	10	0	26100	7309
516	svchost.exe	0x7ffff4400000	RMCLIENT.dll	10	0	26100	7309
516	svchost.exe	0x7ffff4300000	psmserviceexthost.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
516	svchost.exe	0x7ffff4200000	wer.dll	-	-	-	-
516	svchost.exe	0x7ffff41e0000	embeddedmodesvcapi.dll	10	0	26100	7309
516	svchost.exe	0x7ffff41c0000	pfclient.dll	10	0	26100	4202
516	svchost.exe	0x7ffff4170000	dxcore.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4050000	resourcepolicyserver.dll	10	0	26100	7920
516	svchost.exe	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
516	svchost.exe	0x7ffff8700000	NSI.dll	10	0	26100	7920
516	svchost.exe	0x7ffff3df0000	systemeventsbrokerserver.dll	10	0	26100	5074
516	svchost.exe	0x7ffff3d00000	BrokerLib.dll	10	0	26100	1150
516	svchost.exe	0x7ffff3cd0000	DAB.dll	10	0	26100	7019
516	svchost.exe	0x7ffff5930000	CRYPTSP.dll	10	0	26100	7705
516	svchost.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
516	svchost.exe	0x7ffff5920000	CRYPTBASE.dll	10	0	26100	7623
516	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
516	svchost.exe	0x7ffff1610000	bi.dll	10	0	26100	1
516	svchost.exe	0x7fffea0a0000	usermgrcli.dll	10	0	26100	7920
516	svchost.exe	0x7ffff3c60000	wtsapi32.dll	10	0	26100	7920
516	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
516	svchost.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
516	svchost.exe	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
516	svchost.exe	0x7fffe05c0000	Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll	10	0	26100	7309
516	svchost.exe	0x7fffe0570000	ACPBackgroundManagerPolicy.dll	10	0	26100	7705
516	svchost.exe	0x7fffe0510000	BackgroundMediaPolicy.dll	10	0	26100	7309
516	svchost.exe	0x7fffe04f0000	SmartCardBackgroundPolicy.dll	10	0	26100	7309
516	svchost.exe	0x7fffe0390000	SebBackgroundManagerPolicy.dll	10	0	26100	7309
516	svchost.exe	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
516	svchost.exe	0x7ffff9120000	ole32.dll	10	0	26100	7920
516	svchost.exe	0x7ffff8fe0000	coml2.dll	10	0	26100	7705
516	svchost.exe	0x7fffe3ee0000	OneCoreCommonProxyStub.dll	10	0	26100	7920
516	svchost.exe	0x7fffe0370000	execmodelproxy.dll	10	0	26100	1
516	svchost.exe	0x7fffe0a20000	execmodelclient.dll	10	0	26100	7309
516	svchost.exe	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
516	svchost.exe	0x7fffe02d0000	capauthz.dll	10	0	26100	7309
516	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
516	svchost.exe	0x7ffff6260000	profapi.dll	10	0	26100	7309
516	svchost.exe	0x7fffdc8a0000	licensemanagerapi.dll	10	0	26100	7309
516	svchost.exe	0x7fffe66b0000	windows.staterepositoryclient.dll	10	0	26100	7920
516	svchost.exe	0x7fffdf360000	daxexec.dll	10	0	26100	7920
516	svchost.exe	0x7ffff5b40000	ncrypt.dll	10	0	26100	7705
516	svchost.exe	0x7fffdf200000	container.dll	10	0	26100	7309
516	svchost.exe	0x7fffe7a10000	MPR.dll	10	0	26100	7019
516	svchost.exe	0x7ffff5af0000	NTASN1.dll	10	0	26100	1882
516	svchost.exe	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
516	svchost.exe	0x7fffe1760000	AppXAllUserStore.dll	10	0	26100	7920
516	svchost.exe	0x7ffff6340000	WinTypes.dll	10	0	26100	7920
516	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
516	svchost.exe	0x7fffd70d0000	BINDFLTAPI.dll	10	0	26100	7309
516	svchost.exe	0x7fffeabf0000	FLTLIB.DLL	10	0	26100	1150
516	svchost.exe	0x7fffec8c0000	AppXDeploymentClient.dll	10	0	26100	7920
516	svchost.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
516	svchost.exe	0x7fffe6d80000	NduProv.dll	-	-	-	-
516	svchost.exe	0x7ffff3ba0000	apphelp.dll	10	0	26100	7920
516	svchost.exe	0x7fffba590000	OnDemandBrokerClient.dll	10	0	26100	5074
516	svchost.exe	0x7fffed300000	usermgrproxy.dll	10	0	26100	7920
516	svchost.exe	0x7fffdc010000	StartTileData.dll	10	0	26100	7920
516	svchost.exe	0x7fffe1950000	MDMRegistration.DLL	10	0	26100	7920
516	svchost.exe	0x7fffe19e0000	Windows.CloudStore.dll	-	-	-	-
516	svchost.exe	0x7fffdcfb0000	AppExtension.dll	10	0	26100	7920
516	svchost.exe	0x7fffdcce0000	Windows.CloudStore.Schema.Shell.dll	10	0	26100	7920
516	svchost.exe	0x7ffff3e70000	dxgi.dll	10	0	26100	7920
516	svchost.exe	0x7ffff1470000	directxdatabasehelper.dll	10	0	26100	7920
592	fontdrvhost.ex	0x7ff703290000	fontdrvhost.exe	10	0	26100	7705
592	fontdrvhost.ex	0x7ffff9a60000	ntdll.dll	-	-	-	-
592	fontdrvhost.ex	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
592	fontdrvhost.ex	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
592	fontdrvhost.ex	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
592	fontdrvhost.ex	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
592	fontdrvhost.ex	0x7ffff69f0000	win32u.dll	10	0	26100	8036
608	fontdrvhost.ex	0x7ff703290000	fontdrvhost.exe	10	0	26100	7705
608	fontdrvhost.ex	0x7ffff9a60000	ntdll.dll	-	-	-	-
608	fontdrvhost.ex	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
608	fontdrvhost.ex	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
608	fontdrvhost.ex	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
608	fontdrvhost.ex	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
608	fontdrvhost.ex	0x7ffff69f0000	win32u.dll	10	0	26100	8036
456	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
456	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
456	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
456	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
456	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
456	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
456	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
456	svchost.exe	0x7ffff45d0000	rpcepmap.dll	10	0	26100	7019
456	svchost.exe	0x7ffff5370000	sspicli.dll	10	0	26100	7920
456	svchost.exe	0x7ffff45b0000	RpcRtRemote.dll	10	0	26100	7705
456	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
456	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
456	svchost.exe	0x7ffff45f0000	rpcss.dll	10	0	26100	7920
456	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
456	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
456	svchost.exe	0x7ffff48f0000	FirewallAPI.dll	10	0	26100	7920
456	svchost.exe	0x7ffff4860000	fwbase.dll	10	0	26100	7920
456	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
456	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
456	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
456	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
456	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
456	svchost.exe	0x7ffff3c60000	wtsapi32.dll	10	0	26100	7920
456	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
456	svchost.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
456	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
456	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
456	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
456	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
456	svchost.exe	0x7fffec420000	fwpuclnt.dll	10	0	26100	7920
456	svchost.exe	0x7fffea0a0000	usermgrcli.dll	10	0	26100	7920
456	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
456	svchost.exe	0x7fffe02d0000	capauthz.dll	10	0	26100	7309
456	svchost.exe	0x7ffff4400000	rmclient.dll	10	0	26100	7309
456	svchost.exe	0x7fffec8c0000	AppXDeploymentClient.dll	10	0	26100	7920
456	svchost.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
456	svchost.exe	0x7fffe66b0000	windows.staterepositoryclient.dll	10	0	26100	7920
456	svchost.exe	0x7fffdf360000	daxexec.dll	10	0	26100	7920
456	svchost.exe	0x7ffff5b40000	ncrypt.dll	10	0	26100	7705
456	svchost.exe	0x7fffdf200000	container.dll	10	0	26100	7309
456	svchost.exe	0x7fffe7a10000	MPR.dll	10	0	26100	7019
456	svchost.exe	0x7ffff5af0000	NTASN1.dll	10	0	26100	1882
1072	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
1072	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
1072	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
1072	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
1072	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
1072	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff4080000	lsm.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
1072	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff7c20000	USER32.dll	-	-	-	-
1072	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
1072	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
1072	svchost.exe	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
1072	svchost.exe	0x7ffff5640000	mswsock.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff4020000	wshhyperv.dll	10	0	26100	1
1072	svchost.exe	0x7ffff3fe0000	dwmapi.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff3fc0000	SYSNTFY.dll	10	0	26100	8036
1072	svchost.exe	0x7ffff3e70000	dxgi.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
1072	svchost.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
1072	svchost.exe	0x7ffff4170000	dxcore.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff5370000	sspicli.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff5f00000	DEVOBJ.dll	10	0	26100	1150
1072	svchost.exe	0x7ffff56f0000	Userenv.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
1072	svchost.exe	0x7fffeaa60000	camext.dll	-	-	-	-
1072	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
1072	svchost.exe	0x7fffe1760000	AppXAllUserStore.dll	10	0	26100	7920
1072	svchost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
1072	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
1072	svchost.exe	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
1072	svchost.exe	0x7fffe66b0000	windows.staterepositoryclient.dll	10	0	26100	7920
1160	dwm.exe	0x7ff764430000	dwm.exe	10	0	26100	7920
1160	dwm.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
1160	dwm.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
1160	dwm.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff3ba0000	apphelp.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff90f0000	gdi32.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff7c20000	USER32.dll	-	-	-	-
1160	dwm.exe	0x7ffff3e70000	dxgi.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff3870000	udwm.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff3830000	dwmredir.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff3700000	CoreMessaging.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
1160	dwm.exe	0x7ffff32c0000	dwmcore.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff2f10000	dcomp.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff2ca0000	d3d11.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff23f0000	DWrite.dll	10	0	26100	7824
1160	dwm.exe	0x7ffff3c60000	WTSAPI32.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff2660000	d2d1.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff23d0000	Microsoft.Internal.WarpPal.dll	-	-	-	-
1160	dwm.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff4170000	dxcore.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff1f40000	D3DCOMPILER_47.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff1d10000	WindowsCodecs.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff5930000	cryptsp.dll	10	0	26100	7705
1160	dwm.exe	0x7ffff9730000	IMM32.DLL	10	0	26100	7309
1160	dwm.exe	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
1160	dwm.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff3d40000	uxtheme.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff1470000	directxdatabasehelper.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff1460000	avrt.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff11e0000	ism.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff64b0000	WINTRUST.dll	10	0	26100	8036
1160	dwm.exe	0x7ffff9630000	shcore.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff0ef0000	CoreUIComponents.dll	10	0	26100	7627
1160	dwm.exe	0x7ffff6340000	wintypes.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
1160	dwm.exe	0x7ffff5920000	CRYPTBASE.DLL	10	0	26100	7623
1160	dwm.exe	0x7ffff0eb0000	dwmghost.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff7df0000	MSCTF.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
1160	dwm.exe	0x7ffff0cf0000	windowmanagementapi.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff06f0000	d3d10warp.dll	10	0	26100	7309
1160	dwm.exe	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
1160	dwm.exe	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
1160	dwm.exe	0x7ffff56b0000	gpapi.dll	10	0	26100	7920
1160	dwm.exe	0x7fffefea0000	DispBroker.dll	10	0	26100	7705
1160	dwm.exe	0x7fffefd30000	DispBroker.Desktop.dll	10	0	26100	7920
1160	dwm.exe	0x7fffefcc0000	gameinput.dll	0	2309	26100	7920
1160	dwm.exe	0x7fffee6a0000	UIAnimation.dll	10	0	26100	7920
1160	dwm.exe	0x7fffee5a0000	mscms.dll	10	0	26100	7920
1160	dwm.exe	0x7fffee500000	Windows.Graphics.dll	10	0	26100	7920
1160	dwm.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
1160	dwm.exe	0x7fffee120000	Windows.Devices.Sensors.dll	10	0	26100	7920
1160	dwm.exe	0x7fffed300000	usermgrproxy.dll	10	0	26100	7920
1160	dwm.exe	0x7fffed090000	Windows.Gaming.Input.dll	10	0	26100	7920
1160	dwm.exe	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
1160	dwm.exe	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
1160	dwm.exe	0x7fffd5340000	wuceffects.dll	-	-	-	-
1160	dwm.exe	0x7fffe9910000	XmlLite.dll	10	0	26100	7309
1160	dwm.exe	0x7fffe0010000	Cabinet.dll	5	0	1	1
1160	dwm.exe	0x7fffeb350000	TextShaping.dll	10	0	26100	7824
1224	svchost.exe	0x7ff7d0000000	svchost.exe	10	0	26100	7705
1224	svchost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
1224	svchost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
1224	svchost.exe	0x7ffff65f0000	KERNELBASE.dll	-	-	-	-
1224	svchost.exe	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
1224	svchost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
1224	svchost.exe	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
1224	svchost.exe	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
1224	svchost.exe	0x7ffff7c20000	user32.dll	-	-	-	-
1224	svchost.exe	0x7ffff69f0000	win32u.dll	10	0	26100	8036
1224	svchost.exe	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
1224	svchost.exe	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
1224	svchost.exe	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
1224	svchost.exe	0x7ffff94b0000	sechost.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff1b00000	bdesvc.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff9820000	advapi32.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff19b0000	FVEAPI.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
1224	svchost.exe	0x7ffff5a70000	bcd.dll	10	0	26100	4202
1224	svchost.exe	0x7ffff1960000	wevtapi.dll	10	0	26100	7309
1224	svchost.exe	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
1224	svchost.exe	0x7ffff4a70000	samcli.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff1940000	FVECERTS.dll	10	0	26100	7705
1224	svchost.exe	0x7ffff49f0000	netutils.dll	10	0	26100	1882
1224	svchost.exe	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
1224	svchost.exe	0x7ffff5370000	sspicli.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff3c60000	WTSAPI32.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
1224	svchost.exe	0x7ffff5f00000	DEVOBJ.dll	-	-	-	-
1224	svchost.exe	0x7ffff51f0000	ntmarta.dll	-	-	-	-
1224	svchost.exe	0x7ffff1530000	tbs.dll	-	-	-	-
1224	svchost.exe	0x7ffff9900000	clbcatq.dll	-	-	-	-
1224	svchost.exe	0x7ffff56b0000	gpapi.dll	-	-	-	-
1224	svchost.exe	0x7ffff9630000	shcore.dll	-	-	-	-
1224	svchost.exe	0x7ffff39c0000	policymanager.dll	-	-	-	-
1224	svchost.exe	0x7ffff8f00000	OLEAUT32.dll	-	-	-	-
1224	svchost.exe	0x7ffff3140000	dsreg.dll	-	-	-	-
1224	svchost.exe	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
1224	svchost.exe	0x7ffff6260000	profapi.dll	-	-	-	-
1224	svchost.exe	0x7fffe1de0000	IDStore.dll	-	-	-	-
1224	svchost.exe	0x7ffff4ad0000	SAMLIB.dll	-	-	-	-
