Volatility 3 Framework 2.28.1

Allocation	Tag	PoolType	NumberOfBytes	Status
0xffffe08e7d5cc000	MmSt	N/A	0x1600	Allocated
0xffffe08e81cef000	Gfda	N/A	0x32d0	Allocated
0xffffe08e7f7cb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f309000	CM25	N/A	0x2000	Allocated
0xffffe08e7c3b0000	SeSi	N/A	0x15f0	Allocated
0xffffe08e87309000	Gpbm	N/A	0x1900	Allocated
0xffff990ef2e3a000	Cont	N/A	0x1000	Allocated
0xffff990ef2dc4000	Cont	N/A	0x1000	Allocated
0xffffe08e805d6000	Obtb	N/A	0x1000	Allocated
0xffffe08e8c375000	HT40	N/A	0x1bf0	Allocated
0xffff990ef7060000	WPLg	N/A	0x1000	Allocated
0xffff990ef2dff000	Cont	N/A	0x1000	Allocated
0xffffe08e7f790000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2ce000	CM25	N/A	0x1000	Allocated
0xffffe08e872ce000	Gpbm	N/A	0x2650	Allocated
0xffffe08e813e1000	RvaL	N/A	0x1b00	Allocated
0xffffe08e85fc6000	MmRe	N/A	0x2050	Allocated
0xffffe08e7f87c000	CM25	N/A	0x2000	Allocated
0xffffe08e7f3ba000	CM25	N/A	0x1000	Allocated
0xffffe08e83159000	CM16	N/A	0x1000	Allocated
0xffff990ef6fea000	LShs	N/A	0x1040	Allocated
0xffff990ef2d89000	Cont	N/A	0x1000	Allocated
0xffffe08e81e51000	CM16	N/A	0x1000	Allocated
0xffff990ef61a4000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f841000	CM25	N/A	0x1000	Allocated
0xffff990ef2d4e000	Cont	N/A	0x1000	Allocated
0xffff990ef6aed000	EtwB	N/A	0x1000	Allocated
0xffff990ef288c000	MiBc	N/A	0x7000	Allocated
0xffffe08e7f37f000	CM25	N/A	0x1000	Allocated
0xffff990ef23ca000	Ipng	N/A	0x2000	Allocated
0xffffe08e8311e000	CM16	N/A	0x1000	Allocated
0xffffe08e81e16000	CM16	N/A	0x2000	Allocated
0xffffe08e85bb5000	DxgK	N/A	0x4000	Allocated
0xffffe08e7f344000	CM25	N/A	0x2000	Allocated
0xffffe08e7f806000	CM25	N/A	0x1000	Allocated
0xffff990ef27f0000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f953000	CM25	N/A	0x1000	Allocated
0xffff990ef4903000	Usnc	N/A	0x4620	Allocated
0xffffe08e7ce81000	NtRB	N/A	0x1000	Allocated
0xffffe08e81f28000	CM16	N/A	0x1000	Allocated
0xffffe08e7dcc7000	MmSt	N/A	0x1000	Allocated
0xffff990ef2cb2000	Cont	N/A	0x1000	Allocated
0xffffe08e8075e000	MiRr	N/A	0x2de0	Allocated
0xffffe08e7f918000	CM25	N/A	0x1000	Allocated
0xffffe08e7f456000	CM25	N/A	0x1000	Allocated
0xffff990ef2c77000	Cont	N/A	0x1000	Allocated
0xffff990ef22f3000	TcRN	N/A	0x1000	Allocated
0xffffe08e7d3f4000	MmSt	N/A	0x1030	Allocated
0xffffe08e81b17000	WtdJ	N/A	0x1320	Allocated
0xffff990eeee62000	EtwB	N/A	0x4000	Allocated
0xffffe08e7d8b6000	MmSt	N/A	0x3a00	Allocated
0xffffe08e7f9c9000	CM25	N/A	0x1000	Allocated
0xffff990ef2c3c000	Cont	N/A	0x1000	Allocated
0xffffe08e8834d000	RvaL	N/A	0x1930	Allocated
0xffffe08e7f507000	CM25	N/A	0x1000	Allocated
0xffffe08e81f9e000	Obtb	N/A	0x1000	Allocated
0xffff990ef2bc6000	Cont	N/A	0x1000	Allocated
0xffffe08e88312000	RvaL	N/A	0x4d10	Allocated
0xffffe08e7f4cc000	CM25	N/A	0x1000	Allocated
0xffffe08e7f98e000	CM25	N/A	0x1000	Allocated
0xffffe08e8372d000	MmRe	N/A	0x31a0	Allocated
0xffffe08e7dd02000	MmSt	N/A	0xa000	Allocated
0xffff990ef4852000	FxLg	N/A	0x1000	Allocated
0xffffe08e8a425000	MmSt	N/A	0xa270	Allocated
0xffffe08e83cdb000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa7a000	CM25	N/A	0x1000	Allocated
0xffff990ef2b8b000	Cont	N/A	0x1000	Allocated
0xffffe08e803fe000	Obtb	N/A	0x1000	Allocated
0xffff990ef26c9000	ClfB	N/A	0x21e0	Allocated
0xffffe08e883fe000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f5b8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0f6000	CM25	N/A	0x1000	Allocated
0xffffe08e816cb000	CM16	N/A	0x1000	Allocated
0xffffe08e7e2b0000	MmSt	N/A	0x9c000	Allocated
0xffffe08e7c624000	MmRe	N/A	0x2400	Allocated
0xffffe08e7f0bb000	CM25	N/A	0x2000	Allocated
0xffffe08e870bb000	CIsc	N/A	0x2970	Allocated
0xffffe08e7fa3f000	CM25	N/A	0x3000	Allocated
0xffffe08e7f57d000	CM25	N/A	0x1000	Allocated
0xffffe08e7d8f1000	MmSt	N/A	0x2de0	Allocated
0xffff990ef5160000	Pool	N/A	0x100000	Allocated
0xffffe08e81690000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa04000	CM25	N/A	0x1000	Allocated
0xffffe08e7f542000	CM25	N/A	0x1000	Allocated
0xffffe08e88388000	RvaL	N/A	0x1ee0	Allocated
0xffffe08e7fec6000	Gpbm	N/A	0x1000	Allocated
0xffffe08e8177c000	CM16	N/A	0x1000	Allocated
0xffffe08e85059000	MmRe	N/A	0x19e0	Allocated
0xffffe08e7d9dd000	MmSt	N/A	0x1630	Allocated
0xffffe08e7f16c000	CM25	N/A	0x1000	Allocated
0xffffb08014576000	ConT	N/A	0x4000	Allocated
0xffffe08e7faf0000	CM25	N/A	0x1000	Allocated
0xffffe08e8388f000	CM10	N/A	0x12e0	Allocated
0xffffe08e7f62e000	CM25	N/A	0x1000	Allocated
0xffffe08e81c03000	MmRe	N/A	0x2010	Allocated
0xffffe08e7d9a2000	MmSt	N/A	0x1000	Allocated
0xffffe08e81741000	CM16	N/A	0x1000	Allocated
0xffffe08e808fb000	Obtb	N/A	0x1000	Allocated
0xffffe08e7d4e0000	MmSt	N/A	0x1b00	Allocated
0xffffe08e7f5f3000	CM25	N/A	0x1000	Allocated
0xffffe08e7f131000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff77000	Obtb	N/A	0x1000	Allocated
0xffff990ef2f61000	Cont	N/A	0x1000	Allocated
0xffff990ef2f9c000	Cont	N/A	0x1000	Allocated
0xffffe08e81706000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4a5000	MmSt	N/A	0x2810	Allocated
0xffffe08e7fdbc000	Ghtm	N/A	0x1000	Allocated
0xffffe08e7f8fa000	CM25	N/A	0x1000	Allocated
0xffffe08e878fa000	CM26	N/A	0x3000	Allocated
0xffff990ef2c49000	Cont	N/A	0x1000	Allocated
0xffffe08e7f438000	CM25	N/A	0x1000	Allocated
0xffffe08e81ecf000	CM16	N/A	0x1000	Allocated
0xffffe08e7fd81000	MiRr	N/A	0x5990	Allocated
0xffffe08e8319c000	CM16	N/A	0x1000	Allocated
0xffffe08e8b19c000	MmRe	N/A	0x19b0	Allocated
0xffff990ef2c0e000	Cont	N/A	0x1000	Allocated
0xffffe08e7f8bf000	CM25	N/A	0x2000	Allocated
0xffffe08e878bf000	Gpbm	N/A	0x1680	Allocated
0xffffe08e7f3fd000	CM25	N/A	0x1000	Allocated
0xffffe08e81e94000	CM16	N/A	0x1000	Allocated
0xffffe08e7c92b000	CM10	N/A	0x12e0	Allocated
0xffffe08e81510000	RvaL	N/A	0x1670	Allocated
0xffff990ef489a000	Via1	N/A	0x1800	Allocated
0xffffe08e7f884000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3c2000	CM25	N/A	0x1000	Allocated
0xffffe08e83161000	CM16	N/A	0x1000	Allocated
0xffffe08e8113a000	MmRe	N/A	0x14b0	Allocated
0xffffe08e7dd1f000	MmSt	N/A	0x1000	Allocated
0xffffe08e802f4000	Obtb	N/A	0x1000	Allocated
0xffff990ef4362000	Udf4	N/A	0x1000	Allocated
0xffffe08e7c555000	MmRe	N/A	0x1dc0	Allocated
0xffff990ef439d000	Usnc	N/A	0x4620	Allocated
0xffffe08e7f970000	CM25	N/A	0x2000	Allocated
0xffffe08e7f4ae000	CM25	N/A	0x1000	Allocated
0xffffe08e7dce4000	MmSt	N/A	0x1000	Allocated
0xffff990ef2bd3000	Cont	N/A	0x1000	Allocated
0xffffe08e81f45000	Obtb	N/A	0x1000	Allocated
0xffffe08e7d360000	MmSt	N/A	0x1400	Allocated
0xffffe08e810ff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f473000	CM25	N/A	0x1000	Allocated
0xffffe08e7fdf7000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f935000	CM25	N/A	0x1000	Allocated
0xffffe08e81f0a000	CM16	N/A	0x1000	Allocated
0xffff990ef2b98000	Cont	N/A	0x1000	Allocated
0xffff990efa6d6000	CcPB	N/A	0x11000	Allocated
0xffffe08e7d325000	MmSt	N/A	0x4320	Allocated
0xffffe08e7f55f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f09d000	CM25	N/A	0x1000	Allocated
0xffffe08e81672000	Wnf	N/A	0x1010	Allocated
0xffff990eee8fc000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f524000	CM25	N/A	0x1000	Allocated
0xffffe08e87062000	MmRe	N/A	0x34b0	Allocated
0xffffe08e7f9e6000	CM25	N/A	0x1000	Allocated
0xffff990ef2fa9000	Cont	N/A	0x1000	Allocated
0xffffe08e81175000	MiRr	N/A	0x3c60	Allocated
0xffffe08e7f9ab000	CM25	N/A	0x1000	Allocated
0xffff990ef63ff000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f4e9000	CM25	N/A	0x1000	Allocated
0xffffe08e83288000	RvaL	N/A	0x15e0	Allocated
0xffff990ef2f6e000	Cont	N/A	0x1000	Allocated
0xffffe08e7ff59000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f113000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa97000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5d5000	CM25	N/A	0x1000	Allocated
0xffffe08e85949000	fpct	N/A	0x1800	Allocated
0xffffe08e808a2000	Gpbm	N/A	0x8000	Allocated
0xffffe08e7c641000	MmRe	N/A	0x1f60	Allocated
0xffffe08e816e8000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa5c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f59a000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff1e000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f0d8000	CM25	N/A	0x1000	Allocated
0xffffe08e7fee3000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa21000	CM25	N/A	0x1000	Allocated
0xffffe08e7cac8000	Obtb	N/A	0x1000	Allocated
0xffff990ef2f33000	Cont	N/A	0x1000	Allocated
0xffff990eeecd2000	EtwB	N/A	0x20000	Allocated
0xffffe08e85a5b000	MmRe	N/A	0x14c0	Allocated
0xffffe08e7f6ac000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1ea000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb6e000	CM25	N/A	0x1000	Allocated
0xffff990ef2e97000	Cont	N/A	0x1000	Allocated
0xffffe08e817bf000	CM16	N/A	0x1000	Allocated
0xffffe08e7fb33000	CM25	N/A	0x1000	Allocated
0xffffe08e7f671000	CM25	N/A	0x1000	Allocated
0xffffe08e804b7000	Obtb	N/A	0x1000	Allocated
0xffff990ef2e21000	Cont	N/A	0x1000	Allocated
0xffff990ef2e5c000	Cont	N/A	0x1000	Allocated
0xffff990eeebfb000	EtwB	N/A	0x4000	Allocated
0xffffe08e7f1af000	CM25	N/A	0x1000	Allocated
0xffffe08e871af000	RvaL	N/A	0x2aa0	Allocated
0xffffe08e81784000	CM16	N/A	0x1000	Allocated
0xffffe08e7f29b000	CM25	N/A	0x2000	Allocated
0xffff990ef40ee000	MmAc	N/A	0x1000	Allocated
0xffffe08e8729b000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7fc1f000	CM25	N/A	0x2000	Allocated
0xffffe08e7f75d000	CM25	N/A	0x1000	Allocated
0xffffe08e85ad1000	CM26	N/A	0x3000	Allocated
0xffff990eee6fe000	HalB	N/A	0x1000	Allocated
0xffffe08e8560f000	MmRe	N/A	0x1380	Allocated
0xffffe08e7fbe4000	CM25	N/A	0x1000	Allocated
0xffffe08e7f722000	CM25	N/A	0x1000	Allocated
0xffffb0801457a000	ConT	N/A	0x4000	Allocated
0xffffe08e7f260000	CM25	N/A	0x1000	Allocated
0xffff990ef2dab000	Cont	N/A	0x1000	Allocated
0xffffe08e87260000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7da96000	MmSt	N/A	0x1000	Allocated
0xffffe08e7f6e7000	CM25	N/A	0x1000	Allocated
0xffffe08e7f225000	CM25	N/A	0x1000	Allocated
0xffff990ef2d70000	Cont	N/A	0x1000	Allocated
0xffffe08e87225000	MmRe	N/A	0x8a50	Allocated
0xffffe08e88adb000	Gcac	N/A	0x9000	Allocated
0xffffe08e7c87a000	MiRr	N/A	0x4d80	Allocated
0xffffe08e7f7d3000	CM25	N/A	0x1000	Allocated
0xffffe08e7f311000	CM25	N/A	0x2000	Allocated
0xffffe08e83ef6000	CM26	N/A	0x3000	Allocated
0xffffe08e81da8000	MmRe	N/A	0x1f70	Allocated
0xffffe08e83ebb000	DClt	N/A	0x6000	Allocated
0xffffe08e80aa0000	MmRe	N/A	0x16f0	Allocated
0xffffe08e7f798000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2d6000	CM25	N/A	0x1000	Allocated
0xffff990eeef96000	HalB	N/A	0x5000	Allocated
0xffff990ef2d35000	Cont	N/A	0x1000	Allocated
0xffffe08e800e1000	CM32	N/A	0x1000	Allocated
0xffffe08e81e59000	CM16	N/A	0x1000	Allocated
0xffffe08e7f849000	CM25	N/A	0x2000	Allocated
0xffffe08e8868f000	FSim	N/A	0x1e00	Allocated
0xffff990ef2cfa000	Cont	N/A	0x1000	Allocated
0xffffe08e83126000	CM16	N/A	0x1000	Allocated
0xffffe08e81e1e000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbbd000	MmSt	N/A	0x32a0	Allocated
0xffff990ef2c84000	Cont	N/A	0x1000	Allocated
0xffffe08e80fd8000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f34c000	CM25	N/A	0x2000	Allocated
0xffff990ef2cbf000	Cont	N/A	0x1000	Allocated
0xffffe08e7fcd0000	UApt	N/A	0x1db0	Allocated
0xffff990ef659c000	EtwB	N/A	0x1000	Allocated
0xffffe08e7f80e000	CM25	N/A	0x1000	Allocated
0xffffe08e7f95b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f499000	CM25	N/A	0x1000	Allocated
0xffff990ef2caa000	Cont	N/A	0x1000	Allocated
0xffff990efa7e8000	MmWS	N/A	0x2160	Allocated
0xffffe08e815ac000	Wnf	N/A	0x1010	Allocated
0xffffe08e81f30000	CM16	N/A	0x1000	Allocated
0xffffe08e7dccf000	MmSt	N/A	0x2010	Allocated
0xffffe08e7fde2000	Obtb	N/A	0x1000	Allocated
0xffff990ef2c6f000	Cont	N/A	0x1000	Allocated
0xffffe08e7f920000	CM25	N/A	0x1000	Allocated
0xffffe08e7f45e000	CM25	N/A	0x1000	Allocated
0xffffe08e831fd000	CM16	N/A	0x1000	Allocated
0xffffe08e81ef5000	CM16	N/A	0x1000	Allocated
0xffffe08e8872b000	RvaL	N/A	0x11f0	Allocated
0xffffe08e7f423000	CM25	N/A	0x1000	Allocated
0xffffe08e831c2000	CM16	N/A	0x1000	Allocated
0xffffe08e7f8e5000	CM25	N/A	0x1000	Allocated
0xffffe08e853fc000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f9d1000	CM25	N/A	0x1000	Allocated
0xffff990ef4885000	Via1	N/A	0x50e0	Allocated
0xffffe08e7f50f000	CM25	N/A	0x1000	Allocated
0xffffe08e81ae4000	RvaL	N/A	0x32f0	Allocated
0xffff990ef2c34000	Cont	N/A	0x1000	Allocated
0xffffe08e7ceff000	NtRB	N/A	0x1000	Allocated
0xffff990ef484a000	Via1	N/A	0x1c00	Allocated
0xffffe08e7f4d4000	CM25	N/A	0x1000	Allocated
0xffffe08e83bf7000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f996000	CM25	N/A	0x1000	Allocated
0xffff990ef2bf9000	Cont	N/A	0x1000	Allocated
0xffffe08e7f5c0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0fe000	CM25	N/A	0x1000	Allocated
0xffffe08e85934000	CM26	N/A	0x3000	Allocated
0xffff990ef2b83000	Cont	N/A	0x1000	Allocated
0xffffe08e7c62c000	RvaL	N/A	0x1730	Allocated
0xffffe08e7ff09000	Gpbm	N/A	0x1000	Allocated
0xffff990ef223a000	Ahci	N/A	0xd2c0	Allocated
0xffffe08e7caee000	RtFo	N/A	0x2c10	Allocated
0xffffe08e7f0c3000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa47000	CM25	N/A	0x2000	Allocated
0xffffe08e7f585000	CM25	N/A	0x1000	Allocated
0xffff990eee8e7000	Mem	N/A	0x1000	Allocated
0xffffe08e81698000	CM16	N/A	0x1000	Allocated
0xffffe08e7d437000	MmSt	N/A	0x1a00	Allocated
0xffffe08e7fa0c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f54a000	CM25	N/A	0x1000	Allocated
0xffffe08e80390000	Gelc	N/A	0x1000	Allocated
0xffffe08e7fece000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f088000	CM25	N/A	0x1000	Allocated
0xffffe08e7f174000	CM25	N/A	0x4000	Allocated
0xffffe08e7faf8000	CM25	N/A	0x1000	Allocated
0xffffe08e87af8000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f636000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9aa000	MmSt	N/A	0x1000	Allocated
0xffffe08e81749000	CM16	N/A	0x1000	Allocated
0xffff990ef8076000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f5fb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f139000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff7f000	Gpbm	N/A	0x1000	Allocated
0xffffe08e87f7f000	fpcw	N/A	0x2b000	Allocated
0xffffe08e7fabd000	CM25	N/A	0x1000	Allocated
0xffffe08e7d96f000	MmSt	N/A	0x2450	Allocated
0xffffe08e8170e000	CM16	N/A	0x1000	Allocated
0xffffe08e854ad000	CM32	N/A	0x1000	Allocated
0xffffe08e7ff44000	Gpbm	N/A	0x1000	Allocated
0xffffb0801b420000	HalD	N/A	0x10000	Allocated
0xffffe08e7fa82000	CM25	N/A	0x1000	Allocated
0xffffe08e855fa000	Ntf0	N/A	0x4000	Allocated
0xffffe08e7f24b000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbcf000	CM25	N/A	0x1000	Allocated
0xffffe08e7f70d000	CM25	N/A	0x1000	Allocated
0xffff990ef2ef8000	Cont	N/A	0x1000	Allocated
0xffffe08e7fb94000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6d2000	CM25	N/A	0x1000	Allocated
0xffffe08e83471000	MmRe	N/A	0x59f0	Allocated
0xffff990ef2e82000	Cont	N/A	0x1000	Allocated
0xffff990ef2ebd000	Cont	N/A	0x1000	Allocated
0xffffe08e7f210000	CM25	N/A	0x1000	Allocated
0xffffe08e7d584000	MmSt	N/A	0x2830	Allocated
0xffffe08e817e5000	CM16	N/A	0x1000	Allocated
0xffffe08e7f2fc000	CM25	N/A	0x1000	Allocated
0xffffe08e872fc000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7f7be000	CM25	N/A	0x1000	Allocated
0xffff990ef2e47000	Cont	N/A	0x1000	Allocated
0xffffe08e81d93000	MmRe	N/A	0x1c10	Allocated
0xffffe08e7db32000	MSum	N/A	0x1000	Allocated
0xffff990ef6262000	EtwB	N/A	0x2000	Allocated
0xffffe08e839e4000	CM16	N/A	0x1000	Allocated
0xffffe08e7f783000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2c1000	CM25	N/A	0x1000	Allocated
0xffff990ef2e0c000	Cont	N/A	0x1000	Allocated
0xffffe08e7daf7000	MSum	N/A	0x1000	Allocated
0xffffe08e7fc0a000	CM25	N/A	0x1000	Allocated
0xffffe08e80a50000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f748000	CM25	N/A	0x1000	Allocated
0xffffe08e834e7000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f286000	CM25	N/A	0x1000	Allocated
0xffff990ef66ae000	SmBf	N/A	0x2000	Allocated
0xffffe08e80ffe000	CM32	N/A	0x1000	Allocated
0xffffe08e7f834000	CM25	N/A	0x1000	Allocated
0xffffe08e83111000	CM16	N/A	0x1000	Allocated
0xffff990ef8c83000	MmAc	N/A	0x1000	Allocated
0xffffe08e81e09000	CM16	N/A	0x1000	Allocated
0xffff990ef2dd1000	Cont	N/A	0x1000	Allocated
0xffffe08e7f7f9000	CM25	N/A	0x1000	Allocated
0xffffe08e7f337000	CM25	N/A	0x1000	Allocated
0xffffe08e856ab000	Gpbm	N/A	0x1900	Allocated
0xffff990ef82ff000	EtwB	N/A	0x1000	Allocated
0xffffe08e81dce000	RvaL	N/A	0x49e0	Allocated
0xffff990eeeff7000	FxLg	N/A	0x1000	Allocated
0xffff990ef2d96000	Cont	N/A	0x1000	Allocated
0xffff990ef28d4000	FxLg	N/A	0x1000	Allocated
0xffffe08e81eba000	CM16	N/A	0x1000	Allocated
0xffffe08e87d6c000	Gpbm	N/A	0x1900	Allocated
0xffff990ef2d5b000	Cont	N/A	0x1000	Allocated
0xffffe08e7f3e8000	CM25	N/A	0x1000	Allocated
0xffffe08e83187000	CM16	N/A	0x1000	Allocated
0xffffe08e7d29a000	MmSt	N/A	0x1000	Allocated
0xffffe08e89039000	Gpbm	N/A	0x1900	Allocated
0xffffe08e81e7f000	CM16	N/A	0x1000	Allocated
0xffff990ef6f46000	EtwB	N/A	0x8000	Allocated
0xffff990ef2ce5000	Cont	N/A	0x1000	Allocated
0xffffe08e7c916000	RvaL	N/A	0x36b0	Allocated
0xffff990ef2d20000	Cont	N/A	0x1000	Allocated
0xffffe08e8314c000	CM16	N/A	0x1000	Allocated
0xffffe08e7f86f000	CM25	N/A	0x2000	Allocated
0xffffe08e7f3ad000	CM25	N/A	0x2000	Allocated
0xffffe08e81e44000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbe3000	MmSt	N/A	0x1000	Allocated
0xffffe08e7f9bc000	CM25	N/A	0x1000	Allocated
0xffffe08e7f4fa000	CM25	N/A	0x1000	Allocated
0xffffe08e88340000	MmRe	N/A	0x2190	Allocated
0xffff990ef2b87000	Cont	N/A	0x1000	Allocated
0xffffe08e88c89000	CIcr	N/A	0x18c0	Allocated
0xffffe08e7dd30000	MmSt	N/A	0x1000	Allocated
0xffffe08e8160d000	RvaL	N/A	0x2820	Allocated
0xffffe08e7f981000	CM25	N/A	0x1000	Allocated
0xffffe08e807c7000	RvaL	N/A	0x4a70	Allocated
0xffffe08e7f4bf000	CM25	N/A	0x1000	Allocated
0xffffe08e7d371000	MmSt	N/A	0x1400	Allocated
0xffffe08e8078c000	MiRr	N/A	0x2bc0	Allocated
0xffffe08e7f946000	CM25	N/A	0x1000	Allocated
0xffffe08e811fc000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fef4000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa32000	CM25	N/A	0x1000	Allocated
0xffffe08e7c617000	RvaL	N/A	0x83c0	Allocated
0xffffe08e7f570000	CM25	N/A	0x1000	Allocated
0xffffe08e870ae000	MmRe	N/A	0x6200	Allocated
0xffffe08e81683000	CM16	N/A	0x1000	Allocated
0xffffe08e80cff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f9f7000	CM25	N/A	0x1000	Allocated
0xffffe08e7f535000	CM25	N/A	0x1000	Allocated
0xffffe08e7f15f000	CM25	N/A	0x4000	Allocated
0xffffe08e81734000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4d3000	MmSt	N/A	0x1c00	Allocated
0xffffe08e854d3000	CM32	N/A	0x1000	Allocated
0xffffe08e7ff6a000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2f5d000	Cont	N/A	0x1000	Allocated
0xffffe08e7f124000	CM25	N/A	0x1000	Allocated
0xffffe08e7faa8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5e6000	CM25	N/A	0x1000	Allocated
0xffffe08e7de1c000	MmSt	N/A	0x2e00	Allocated
0xffff990ef7f8e000	smSt	N/A	0x1340	Allocated
0xffffe08e816f9000	CM16	N/A	0x1000	Allocated
0xffff990ef2ee7000	Cont	N/A	0x1000	Allocated
0xffff990efaee7000	CcPB	N/A	0x11000	Allocated
0xffffe08e85498000	MmRe	N/A	0x1350	Allocated
0xffff990ef2a60000	Cont	N/A	0x1000	Allocated
0xffff990eee7ff000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f5ab000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0e9000	CM25	N/A	0x1000	Allocated
0xffff990ef67ff000	MmAc	N/A	0x1000	Allocated
0xffffe08e7ff2f000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa6d000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb59000	CM25	N/A	0x1000	Allocated
0xffff990ef2eac000	Cont	N/A	0x1000	Allocated
0xffffe08e87b59000	Gpbm	N/A	0x1900	Allocated
0xffffe08e7f697000	CM25	N/A	0x1000	Allocated
0xffffe08e7f1d5000	CM25	N/A	0x1000	Allocated
0xffffb08014640000	ConT	N/A	0x4000	Allocated
0xffffe08e80964000	Obtb	N/A	0x1000	Allocated
0xffffe08e804a2000	Gcac	N/A	0x2000	Allocated
0xffffe08e7f65c000	CM25	N/A	0x1000	Allocated
0xffffe08e833fb000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f19a000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb1e000	CM25	N/A	0x1000	Allocated
0xffffb080145ca000	ConT	N/A	0x4000	Allocated
0xffffe08e8176f000	CM16	N/A	0x1000	Allocated
0xffffe08e7fae3000	CM25	N/A	0x1000	Allocated
0xffffe08e87ae3000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f621000	CM25	N/A	0x1000	Allocated
0xffffe08e7c206000	MiRr	N/A	0x1900	Allocated
0xffffe08e81d7e000	MmRe	N/A	0x8a20	Allocated
0xffffe08e7db1d000	MSum	N/A	0x1000	Allocated
0xffffe08e872ac000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7f76e000	CM25	N/A	0x1000	Allocated
0xffff990ef2dd5000	Cont	N/A	0x1000	Allocated
0xffffe08e80efd000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f733000	CM25	N/A	0x1000	Allocated
0xffffe08e7f271000	CM25	N/A	0x1000	Allocated
0xffffe08e7c318000	CM29	N/A	0x3000	Allocated
0xffffe08e800b7000	Obtb	N/A	0x1000	Allocated
0xffffe08e87271000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7fbf5000	CM25	N/A	0x1000	Allocated
0xffff990ef2d9a000	Cont	N/A	0x1000	Allocated
0xffffe08e830fc000	CM26	N/A	0x3000	Allocated
0xffffe08e7f35d000	CM25	N/A	0x2000	Allocated
0xffffe08e856d1000	fpct	N/A	0x1660	Allocated
0xffff990ef2d24000	Cont	N/A	0x1000	Allocated
0xffff990ef2d5f000	Cont	N/A	0x1000	Allocated
0xffffe08e8062a000	DxgK	N/A	0x4000	Allocated
0xffffe08e7c3c9000	CM16	N/A	0x4000	Allocated
