Volatility 3 Framework 2.28.1

Offset	Name
0xc08eab2b5ef0	\Windows\SysWOW64\FWPUCLNT.DLL
0xc08eab2bd120	\$MapAttributeValue
0xc08eab2c1c80	\Windows\SysWOW64\cfgmgr32.dll
0xc08eab2cbc80	\Windows\System32\shacctprofile.dll
0xc08eab2e6cf0	\Windows\System32\msxml6.dll
0xc08eab2f7ef0	\$Directory
0xc08eab2fb080	\$Directory
0xc08eab302b80	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.ReportingServices.Diagnostics.dll
0xc08eab307ab0	\$Directory
0xc08eab308b60	\Windows\WinSxS\Temp\PendingRenames\4724dfa9c4a9d70109000000dc4a3448.Respecialize.xml
0xc08eab313d60	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdR_OEM_Perp-pl.xrm-ms
0xc08eab313ef0	\$Directory
0xc08eab31b9f0	\Program Files (x86)\McAfee\VirusScan Enterprise\Res0900\strings.bin
0xc08eab31f210	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdXC2RVL_KMS_ClientC2R-ul-oob.xrm-ms
0xc08eab329580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-crt-time-l1-1-0.dll
0xc08eab33bef0	\$Directory
0xc08eab340ef0	\Windows\System32\en-US\energy.dll.mui
0xc08eab349080	\$Directory
0xc08eab349460	\Program Files\McAfee\Agent\x86\msvcr100.dll
0xc08eab34cd50	\Windows\System32\fhsvcctl.dll
0xc08eab350400	\Windows\SysWOW64\tzres.dll
0xc08eab3567c0	\$MapAttributeValue
0xc08eab360ef0	\$MapAttributeValue
0xc08eab366ae0	\Program Files (x86)\Microsoft Office\root\rsodWoW6432\wordmui.msi.16.en-us.tree.dat
0xc08eab366ef0	\Program Files (x86)\Microsoft Office\root\rsodWoW6432\Proof.es-es.msi.16.es-es.tree.dat
0xc08eab37cb50	\Program Files (x86)\Microsoft Office\root\Office16\1033\GRLEX.DLL
0xc08eab380ef0	\Program Files\McAfee\Agent\x86\ma_serialization.dll
0xc08eab383080	\Windows\System32\sppsvc.exe
0xc08eab394ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdVL_MAK-ppd.xrm-ms
0xc08eab39e200	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_6de8a18f\Report.wer.tmp
0xc08eab3a2ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\Personal2019R_Grace-ul-oob.xrm-ms
0xc08eab3a3ac0	\Program Files (x86)\Microsoft Office\root\Office16\TextConversionModule.dll
0xc08eab3a4080	\Windows\System32\wuaueng.dll
0xc08eab3a4df0	\$MapAttributeValue
0xc08eab3a7ef0	\$Directory
0xc08eab3a93f0	\Program Files\McAfee\Agent\x86\ma_service_manager_client.dll
0xc08eab3a9580	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\1033\LOCALDV.DLL
0xc08eab3aba10	\Windows\System32\wbem\en-US\wmiutils.dll.mui
0xc08eab3ad4c0	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardVL_KMS_Client-ul.xrm-ms
0xc08eab3af420	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusR_Subscription5-pl.xrm-ms
0xc08eab3b1a90	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdCO365R_SubTrial-ul-oob.xrm-ms
0xc08eab3b1c20	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProO365R_SubTrial-pl.xrm-ms
0xc08eab3b9ac0	\Program Files (x86)\Microsoft Office\root\Office16\AppSharingHookController.exe
0xc08eab3c5ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019MSDNR_Retail-ul-phn.xrm-ms
0xc08eab3caac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\DW\DW20.EXE
0xc08eab3cc080	\$Directory
0xc08eab3e2ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OfficeSoftwareProtectionPlatform\OSPPC.DLL
0xc08eab3e4a30	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalR_OEM_Perp-ul-phn.xrm-ms
0xc08eab3e5ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-crt-convert-l1-1-0.dll
0xc08eab3e6350	\Windows\System32\DriverStore\FileRepository\rt640x64.inf_amd64_6610b89eaf17e0fb\rt640x64.inf
0xc08eab3e6ef0	\$Directory
0xc08eab3f1d70	\Program Files (x86)\Microsoft Office\root\Office16\MIMEDIR.DLL
0xc08eab3fd2b0	\$Directory
0xc08eab404ef0	\$MapAttributeValue
0xc08eab405240	\$MapAttributeValue
0xc08eab406ef0	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\msvcp120.dll
0xc08eab40f080	\Program Files\Common Files\microsoft shared\ClickToRun\Updates\16.0.13628.20448\OfficeClickToRun.exe
0xc08eab419ba0	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx
0xc08eab41a400	\$MapAttributeValue
0xc08eab4222d0	\Program Files (x86)\Microsoft Office\root\Licenses16\PersonalR_OEM_Perp-ul-oob.xrm-ms
0xc08eab42f390	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPointR_Retail-ul-phn.xrm-ms
0xc08eab432320	\$MapAttributeValue
0xc08eab436ac0	\Program Files (x86)\Microsoft Office\root\Office16\IGX.DLL
0xc08eab438580	\$MapAttributeValue
0xc08eab439080	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdR_OEM_Perp-ul-oob.xrm-ms
0xc08eab441ba0	\Program Files (x86)\Microsoft Office\root\Office16\windowsspeakerrecosdk.dll
0xc08eab441d30	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-crt-string-l1-1-0.dll
0xc08eab449340	\Windows\System32\SecurityHealthProxyStub.dll
0xc08eab453100	\$Directory
0xc08eab45b080	\Program Files (x86)\Microsoft Office\root\Office16\SCNPST64.DLL
0xc08eab466a20	\Program Files (x86)\McAfee\VirusScan Enterprise\x64\ShUtil.Dll
0xc08eab46f080	\Windows\System32
0xc08eab483080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ucrtbase.dll
0xc08eab4832a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\vccorlib140.dll
0xc08eab483580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-crt-private-l1-1-0.dll
0xc08eab48ca60	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessVL_MAK-ul-oob.xrm-ms
0xc08eab48de10	\$MapAttributeValue
0xc08eab494de0	\Windows\SoftwareDistribution\DataStore\DataStore.edb
0xc08eab499450	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalR_Grace-ul-oob.xrm-ms
0xc08eab499d60	\Windows\System32\netapi32.dll
0xc08eab4a6080	\Windows\System32\msvcr120_clr0400.dll
0xc08eab4b2080	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_4f0c8f64\Report.wer.tmp
0xc08eab4beef0	\Windows\System32\LocationFrameworkPS.dll
0xc08eab4c4080	\Windows\System32\dsclient.dll
0xc08eab4c4410	\Windows\System32\drivers\ksecpkg.sys
0xc08eab4ca080	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_202109111738557421066000344A0.xml
0xc08eab4d0580	\Windows\System32\microsoft-windows-system-events.dll
0xc08eab4e4ef0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0xc08eab4e7da0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\1033\MSSOAPR3.DLL
0xc08eab4f2de0	\$MapAttributeValue
0xc08eab4f6b10	\Endpoint
0xc08eab4f6ef0	\$Directory
0xc08eab4f7310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\vccorlib140.dll
0xc08eab4f8440	\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx
0xc08eab4f90b0	鄈ꭏ삎￿鄈ꭏ삎￿
0xc08eab682080	\Windows\SysWOW64\dnsapi.dll
0xc08eab6d8b50	\$Directory
0xc08eab6d93d0	\Windows\System32\vertdll.dll
0xc08eab6da420	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-core-xstate-l2-1-0.dll
0xc08eab6ddef0	\Program Files (x86)\Microsoft Office\root\Office16\Appshapi.dll
0xc08eab6e2080	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000086.db
0xc08eab6e6a20	\Windows\System32\wmidcom.dll
0xc08eab6eeef0	\$Directory
0xc08eab6ff810	\Windows\SysWOW64\setupapi.dll
0xc08eab700060	\Windows\System32\drivers\http.sys
0xc08eab703580	\$MapAttributeValue
0xc08eab709ef0	\Windows\SysWOW64\msvcr120_clr0400.dll
0xc08eab70a300	\Windows\System32\wsqmcons.exe
0xc08eab70def0	\$MapAttributeValue
0xc08eab713ef0	\$MapAttributeValue
0xc08eab717ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdO365R_SubTrial-pl.xrm-ms
0xc08eab74a320	\:$I30:$INDEX_ALLOCATION
0xc08eab74b320	\$Directory
0xc08eab74c2d0	TxfLog
0xc08eab74def0	\$Secure:$SII:$INDEX_ALLOCATION
0xc08eab74fef0	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION
0xc08eab750630	\$Extend\$UsnJrnl:$J:$DATA
0xc08eab751e60	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0xc08eab756ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_Subscription3-pl.xrm-ms
0xc08eab75a5b0	\Windows\bootstat.dat
0xc08eab75e5e0	\$Directory
0xc08eab75edf0	\$MapAttributeValue
0xc08eab761530	\$Extend\$RmMetadata\$Repair
0xc08eab762b50	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION
0xc08eab762cc0	\$Extend\$RmMetadata\$Repair:$Corrupt:$DATA
0xc08eab803080	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.124.gthr
0xc08eab80bef0	\Windows\System32\WinMetadata\Windows.Storage.winmd
0xc08eab810080	\Windows\SysWOW64\msxml6r.dll
0xc08eab824ac0	\Windows\SysWOW64\msvcrt.dll
0xc08eab826080	\Endpoint
0xc08eab82bef0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\wrpint.dll
0xc08eab830ef0	\Windows\System32\Faultrep.dll
0xc08eab8341c0	\Windows\System32\updatepolicy.dll
0xc08eab839b20	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\msdelta.dll
0xc08eab83c080	\Program Files (x86)\Microsoft Office\root\Office16\ODBC Drivers\Salesforce\lib\zlibwapi.dll
0xc08eab83c0b0	섈ꮃ삎￿섈ꮃ삎￿
0xc08eab83ea00	\$Directory
0xc08eab845ab0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\GRPHFLT\WPGIMP32.FLT
0xc08eab84aac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusMSDNR_Retail-ul-phn.xrm-ms
0xc08eab84cef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_OEM_Perp4-ul-phn.xrm-ms
0xc08eab854190	\Windows\Prefetch\COMPATTELRUNNER.EXE-DB97728F.pf
0xc08eab854300	\$MapAttributeValue
0xc08eab85cdf0	\Windows\WinSxS\Temp\PendingRenames\4724dfa9c4a9d70106000000dc4a3448.Generalize.xml
0xc08eab862220	\Windows\Microsoft.NET\Framework64\v4.0.30319\WMINet_Utils.dll
0xc08eab8671d0	\$MapAttributeValue
0xc08eab86b2b0	\$MapAttributeValue
0xc08eab870580	\Windows\System32\AppResolver.dll
0xc08eab873350	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.DataIntegration.FuzzyMatching.dll
0xc08eab878580	\$MapAttributeValue
0xc08eab881ca0	\Windows\System32\winevt\Logs\Microsoft-Windows-TZSync%4Operational.evtx
0xc08eab887710	\Windows\System32\wscapi.dll
0xc08eab88a750	\Windows\System32\mssprxy.dll
0xc08eab8902a0	\Windows\System32\fdWSD.dll
0xc08eab890540	\Windows\System32\edputil.dll
0xc08eab8915a0	\$MapAttributeValue
0xc08eab891730	\Windows\SysWOW64\winhttp.dll
0xc08eab891a80	\Windows\WinSxS\FileMaps\programdata.cdf-ms
0xc08eab893e30	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardR_Retail-pl.xrm-ms
0xc08eab895df0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppxPackaging%4Operational.evtx
0xc08eab89b080	\Windows\WinSxS\Temp\PendingRenames\a6a128f18daad70103000000004b6441._0000000000000000.cdf-ms
0xc08eab8a2ef0	\$MapAttributeValue
0xc08eab8a52e0	\Windows\System32\winevt\Logs\Microsoft-Windows-RestartManager%4Operational.evtx
0xc08eab8a8260	\Windows\WinSxS\Temp\PendingRenames\c587f8f28daad7011f000000004b6441.programdata_microsoft_network_downloader_7fafaef6d33e4371.cdf-ms
0xc08eab8abcc0	\Windows\System32\sru\SRUDB.jfm
0xc08eab8acca0	\$MapAttributeValue
0xc08eab8afd60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.16299.125_none_15cbcf8893620c09
0xc08eac12c560	\Windows\System32\ELSCore.dll
0xc08eac12cef0	\Program Files\McAfee\Agent\x86\ma_compat_scheduler.dll
0xc08eac12ee70	\Windows\System32\elsTrans.dll
0xc08eac13d9d0	\$MapAttributeValue
0xc08eac13ec70	\$MapAttributeValue
0xc08eac13f080	\ma_5bd9fa52-9d71-e8fd-20b0-306ab91d3db1_2408.000000000376DA20_896005396
0xc08eac140b70	\Windows\SysWOW64\ieproxy.dll
0xc08eac15f080	\Program Files (x86)\Common Files\McAfee\SystemCore\ftl.dll
0xc08eac160ef0	\Program Files\Common Files\microsoft shared\ClickToRun
0xc08eac1626c0	\Windows\System32\dnsapi.dll
0xc08eac1964f0	\Dev\Query
0xc08eac197300	\CMNotify
0xc08eac1aa1c0	\$Secure:$SDS:$DATA
0xc08eac396510	\Program Files (x86)\Microsoft Office\root\Office16\Rtmcodecs.dll
0xc08eac39d380	\Program Files\Common Files\microsoft shared\ClickToRun\AppVCatalog.dll
0xc08eac3a5570	\Windows\System32\en-US\ESENT.dll.mui
0xc08eac3a7b60	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData
0xc08eac3a7ef0	\$Directory
0xc08eac3b4460	\Program Files\Common Files\microsoft shared\ClickToRun\AppVPolicy.dll
0xc08eac3b6840	\Windows\System32\config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR.0.regtrans-ms
0xc08eac3b7710	\Windows\SysWOW64\sfc_os.dll
0xc08eac3b9210	\Windows\SysWOW64\wbem\wmiutils.dll
0xc08eac3c0080	\Program Files (x86)\Microsoft Office\root\vreg\lyncmui.msi.16.en-us.vreg.dat
0xc08eac3d41f0	\Windows\System32\wwapi.dll
0xc08eac3d7060	\$MapAttributeValue
0xc08eac3d7860	\Windows\System32\winevt\Logs\Microsoft-Windows-AppxPackaging%4Operational.evtx
0xc08eac3d8ef0	\$MapAttributeValue
0xc08eac3daa70	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000
0xc08eac3dac00	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_20210828172203480050400033EE8.xml
0xc08eac3dd760	\$MftMirr
0xc08eac3de9f0	\Windows\System32\en-US\winnlsres.dll.mui
0xc08eac3e3e80	\$Mft
0xc08eac3e7c40	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0xc08eac3ec9e0	\$Mft::$BITMAP
0xc08eac400580	\Windows\System32\qmgr.dll
0xc08eac403320	\Windows\System32\cdpsvc.dll
0xc08eac404080	\Windows\Prefetch\WMIPRVSE.EXE-1628051C.pf
0xc08eac408220	\Windows\System32\dssvc.dll
0xc08eac409ac0	\Program Files (x86)\Microsoft Office\root\Office16\1033\XLINTL32.DLL
0xc08eac409c80	\Windows\WinSxS\Temp\PendingRenames\fe11e3f28daad70119000000004b6441.Respecialize.xml
0xc08eac40ade0	\Windows\System32\defragsvc.dll
0xc08eac40de10	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\api-ms-win-crt-private-l1-1-0.dll
0xc08eac40e080	\Windows\SysWOW64\cryptsp.dll
0xc08eac412080	\Program Files\Common Files\microsoft shared\ClickToRun\msvcp140.dll
0xc08eac415520	\Windows\security\templates\policies\gpt00002.inf
0xc08eac417080	\Windows\System32\dmwappushsvc.dll
0xc08eac4198a0	\Program Files (x86)\McAfee\VirusScan Enterprise\MID
0xc08eac41a890	\Windows\System32\ulib.dll
0xc08eac4225e0	\$MapAttributeValue
0xc08eac425b10	\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll
0xc08eac4274c0	\Windows\SysWOW64\PhotoMetadataHandler.dll
0xc08eac42aa50	\Windows\System32\bitsperf.dll
0xc08eac434080	\Windows\SysWOW64\cryptui.dll
0xc08eac439c50	\Program Files\McAfee\Agent\x86\ma_compat_framework_factory.dll
0xc08eac43b580	\ShortcutNotifier_22388
0xc08eac4490b0	鄈걄삎￿鄈걄삎￿
0xc08eac44dac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelR_OEM_Perp-ul-oob.xrm-ms
0xc08eac44eef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Power Map Excel Add-in\MICROSOFT.DATA.RECOMMENDATION.COMMON.DLL
0xc08eac451440	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-crt-stdio-l1-1-0.dll
0xc08eac45c710	\$Directory
0xc08eac45de30	\$Directory
0xc08eac45f080	\Program Files (x86)\Microsoft Office\root\Office16\OUTLFLTR.DAT
0xc08eac462d00	\$Directory
0xc08eac462e90	\Windows\System32\ngcsvc.dll
0xc08eac46b630	\Windows\System32\Windows.CloudStore.dll
0xc08eac472b50	\Windows\System32\mrt100.dll
0xc08eac476a30	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_SubTrial3-pl.xrm-ms
0xc08eac47fef0	\Program Files\Common Files\microsoft shared\ClickToRun\msvcp120.dll
0xc08eac4825a0	\Windows\SysWOW64\devrtl.dll
0xc08eac483210	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\MSOXMLMF.DLL
0xc08eac484c90	\Windows\System32\RMapi.dll
0xc08eac48b1d0	\Program Files (x86)\Common Files\McAfee\SystemCore\mfeapconfig.dll
0xc08eac48e080	\Windows\System32\seclogon.dll
0xc08eac48e580	\Program Files (x86)\McAfee\VirusScan Enterprise\nailite.dll
0xc08eac493ef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.DataStreamer.Service.dll
0xc08eac4a8890	\Windows\SysWOW64\ole32.dll
0xc08eac4b5ef0	\$MapAttributeValue
0xc08eac4b6080	\Program Files (x86)\Microsoft Office\root\vreg\powerpoint.x-none.msi.16.x-none.vreg.dat
0xc08eac4b8110	\$Directory
0xc08eac4c1ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\WordVL_KMS_Client-ul.xrm-ms
0xc08eac4c65c0	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessVL_KMS_Client-ppd.xrm-ms
0xc08eac4c6810	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-core-timezone-l1-1-0.dll
0xc08eac4d6dd0	\$MapAttributeValue
0xc08eac4e08e0	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\vccorlib120.dll
0xc08eac4e0ca0	\Windows\System32\drivers\mountmgr.sys
0xc08eac4e0e30	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0xc08eac4e21d0	\$MapAttributeValue
0xc08eac4e2950	\Windows\System32\winevt\Logs\Microsoft-Client-Licensing-Platform%4Admin.evtx
0xc08eac4eaac0	\Windows\System32\drivers\i8042prt.sys
0xc08eac4edc80	\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_9c1fb8f4db31c348\CompositeBus.sys
0xc08eac4efd10	\$BitMap
0xc08eac4efef0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0xc08eac4f1a80	\$MapAttributeValue
0xc08eac4f2a60	\$LogFile
0xc08eac4f2ef0	\Windows\System32\config\SOFTWARE.LOG2
0xc08eac4fe080	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000
0xc08eac4ffef0	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_2021090617240361439820003437C.xml
0xc08eac504300	\$Directory
0xc08eac506220	\ProgramData\McAfee\Agent\AgentEvents\Upload\mc_20210829175454071320500034588.xml
0xc08eac50aaf0	\Windows\Prefetch\SVCHOST.EXE-5E731DE3.pf
0xc08eac50d3f0	\$MapAttributeValue
0xc08eac5111d0	\Windows\System32\sc.exe
0xc08eac518080	\$Directory
0xc08eac521500	\Program Files (x86)\Microsoft Office\root\Office16\InstallerMainShell.tlb
0xc08eac524080	\Windows\System32\drivers\lsi_sas.sys
0xc08eac538270	\Windows\System32\lsasrv.dll
0xc08eac538ef0	\Windows\System32\prntvpt.dll
0xc08eac547480	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\msvcp140.dll
0xc08eac549230	\$MapAttributeValue
0xc08eac54ce70	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm
0xc08eac54e340	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-core-timezone-l1-1-0.dll
0xc08eac55c580	\Windows\WinSxS\FileMaps\program_files_x86_common_files_microsoft_shared_ink_9d0caff456d5ade1.cdf-ms
0xc08eac55d350	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_27217d43\Report.wer.tmp
0xc08eac561a20	\ProgramData\USOShared\Logs\NotificationUxBroker.001.etl
0xc08eac56dc60	\$MapAttributeValue
0xc08eac572350	\Program Files (x86)\Microsoft Office\root\Office16\ONPPTAddin.dll
0xc08eac5747b0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\vcruntime140.dll
0xc08eac57a730	\$MapAttributeValue
0xc08eac57b080	\Windows\System32\sechost.dll
0xc08eac57d1c0	\ShortcutNotifier_22388
0xc08eac58e7d0	\$Directory
0xc08eac590e30	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.16299.125_none_46b6c26dedf485d7
0xc08eac5a4ef0	\$Directory
0xc08eac5ad2e0	\Program Files (x86)\Microsoft Office\root\Licenses16\Access2019R_Retail-ul-phn.xrm-ms
0xc08eac5b23f0	\Users\mhill\Downloads\desktop.ini
0xc08eac5b2ef0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0xc08eac5bbdb0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\GROOVEEX.DLL
0xc08eac5be580	\Windows\System32\microsoft-windows-kernel-processor-power-events.dll
0xc08eac5caba0	\Windows\SysWOW64\atl.dll
0xc08eac5cfb00	\$MapAttributeValue
0xc08eac5d22d0	\Windows\WinSxS\Temp\PendingRenames\fe11e3f28daad70117000000004b6441.Specialize.xml
0xc08eac5d5480	\Windows\System32\AppMon.dll
0xc08eac5d7170	\Windows\System32\iri.dll
0xc08eac5f6a20	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.090.etl
0xc08eac601ef0	\Windows\System32\WaaSAssessment.dll
0xc08eac602b50	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.16299.125_none_46b6c26dedf485d7
0xc08eac605570	\Windows\System32\wcmapi.dll
0xc08eac60bba0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\Csi.dll
0xc08eac60e8d0	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA
0xc08eac60ea40	\$Extend\$RmMetadata\$TxfLog\$Tops
0xc08eac612ef0	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat
0xc08eac614080	\Windows\Prefetch\GPUPDATE.EXE-4FFD5DFA.pf
0xc08eac614b70	\$MapAttributeValue
0xc08eac615ef0	\Windows\SysWOW64\rometadata.dll
0xc08eac61ba30	\Windows\CSC\v2.0.6\namespace
0xc08eac6215e0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\drupdate.dll
0xc08eac6223d0	\$Directory
0xc08eac6249c0	\$Extend\$Reparse:$R:$INDEX_ALLOCATION
0xc08eac624b30	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0xc08eac624ca0	\:$I30:$INDEX_ALLOCATION
0xc08eac626060	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0xc08eac626410	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000005
0xc08eac627b80	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0xc08eac628930	\$MapAttributeValue
0xc08eac629ce0	\Windows\System32\wbem\NCProv.dll
0xc08eac629ef0	\Windows\System32\sppc.dll
0xc08eac62bc70	\
0xc08eac6318b0	\Windows\System32\drivers\cdrom.sys
0xc08eac637080	\Windows\System32\win32k.sys
0xc08eac63eca0	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\mfcm140.dll
0xc08eac640500	\Windows\System32\enterpriseresourcemanager.dll
0xc08eac645ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_Retail-pl.xrm-ms
