Volatility 3 Framework 2.28.1

Cache	FileObject	FileName	Result
DataSectionObject	0xc08ead4082f0	rpcrt4.dll	file.0xc08ead4082f0.0xc08eb3139ef0.DataSectionObject.rpcrt4.dll.dat
ImageSectionObject	0xc08ead4082f0	rpcrt4.dll	file.0xc08ead4082f0.0xc08eab6d9de0.ImageSectionObject.rpcrt4.dll.img
DataSectionObject	0xc08eac8421f0	gdi32.dll	file.0xc08eac8421f0.0xc08eae3fa580.DataSectionObject.gdi32.dll.dat
ImageSectionObject	0xc08eac8421f0	gdi32.dll	file.0xc08eac8421f0.0xc08eac86e450.ImageSectionObject.gdi32.dll.img
DataSectionObject	0xc08eaf7fddb0	FireSvc.log	Error dumping file
SharedCacheMap	0xc08eaf7fddb0	FireSvc.log	file.0xc08eaf7fddb0.0xc08eb0992470.SharedCacheMap.FireSvc.log.vacb
ImageSectionObject	0xc08eafc4c920	CLibRL.dll	Error dumping file
ImageSectionObject	0xc08eafe536e0	mfevtpa.dll	file.0xc08eafe536e0.0xc08eafe3ede0.ImageSectionObject.mfevtpa.dll.img
ImageSectionObject	0xc08eae7c7210	mfefwctl.dll	file.0xc08eae7c7210.0xc08eb09b9c40.ImageSectionObject.mfefwctl.dll.img
ImageSectionObject	0xc08eafeefef0	mfemmsa.dll	file.0xc08eafeefef0.0xc08eafed1010.ImageSectionObject.mfemmsa.dll.img
ImageSectionObject	0xc08eaf7ebbb0	FireComm.dll	file.0xc08eaf7ebbb0.0xc08eaf838970.ImageSectionObject.FireComm.dll.img
ImageSectionObject	0xc08eafc3def0	mfeaaca.dll	file.0xc08eafc3def0.0xc08eafc3e5b0.ImageSectionObject.mfeaaca.dll.img
ImageSectionObject	0xc08eafc526a0	HpmRegistry.dll	file.0xc08eafc526a0.0xc08eafc45780.ImageSectionObject.HpmRegistry.dll.img
ImageSectionObject	0xc08eaf8869b0	mfehida.dll	file.0xc08eaf8869b0.0xc08eaf8d2610.ImageSectionObject.mfehida.dll.img
ImageSectionObject	0xc08eae7e48b0	msvcp100.dll	Error dumping file
ImageSectionObject	0xc08eae7e8a90	FireCL.dll	file.0xc08eae7e8a90.0xc08eae7e3190.ImageSectionObject.FireCL.dll.img
ImageSectionObject	0xc08eae7f83a0	FireCNL.dll	Error dumping file
ImageSectionObject	0xc08eae7e0d60	FireCore.dll	file.0xc08eae7e0d60.0xc08eae7ee6e0.ImageSectionObject.FireCore.dll.img
ImageSectionObject	0xc08eae7e0ef0	msvcr100.dll	file.0xc08eae7e0ef0.0xc08eae7e1c80.ImageSectionObject.msvcr100.dll.img
ImageSectionObject	0xc08eafc45b70	MngFirecore.dll	file.0xc08eafc45b70.0xc08eafc5dde0.ImageSectionObject.MngFirecore.dll.img
ImageSectionObject	0xc08eae79cdb0	FireSvc.exe	file.0xc08eae79cdb0.0xc08eae778180.ImageSectionObject.FireSvc.exe.img
ImageSectionObject	0xc08eb0a87ef0	nailite.dll	file.0xc08eb0a87ef0.0xc08eae74dde0.ImageSectionObject.nailite.dll.img
ImageSectionObject	0xc08eb0a8fef0	HipShield.dll	file.0xc08eb0a8fef0.0xc08eb0ac4010.ImageSectionObject.HipShield.dll.img
ImageSectionObject	0xc08eb09e8680	HipRc.dll	Error dumping file
ImageSectionObject	0xc08eafb55e50	ts.dll	file.0xc08eafb55e50.0xc08eafc6aac0.ImageSectionObject.ts.dll.img
ImageSectionObject	0xc08eae7fd280	wsock32.dll	file.0xc08eae7fd280.0xc08eae7f1c60.ImageSectionObject.wsock32.dll.img
ImageSectionObject	0xc08eae7f59f0	DebugLog.dll	file.0xc08eae7f59f0.0xc08eaf7eb740.ImageSectionObject.DebugLog.dll.img
ImageSectionObject	0xc08eac99ad80	psapi.dll	file.0xc08eac99ad80.0xc08eac9d3850.ImageSectionObject.psapi.dll.img
DataSectionObject	0xc08eafc08710	HipMgtPlugin.log	Error dumping file
SharedCacheMap	0xc08eafc08710	HipMgtPlugin.log	file.0xc08eafc08710.0xc08eafc55de0.SharedCacheMap.HipMgtPlugin.log.vacb
DataSectionObject	0xc08eb06d36e0	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eae7a5890	HipMgmt.exe	file.0xc08eae7a5890.0xc08eae7ad270.ImageSectionObject.HipMgmt.exe.img
ImageSectionObject	0xc08eafd34bf0	HipMgmtHpr.dll	file.0xc08eafd34bf0.0xc08eafc53420.ImageSectionObject.HipMgmtHpr.dll.img
ImageSectionObject	0xc08eafc264e0	FireCore.dll	file.0xc08eafc264e0.0xc08eafba6880.ImageSectionObject.FireCore.dll.img
DataSectionObject	0xc08eafd6f570	msvcp100.dll	file.0xc08eafd6f570.0xc08eb4058470.DataSectionObject.msvcp100.dll.dat
ImageSectionObject	0xc08eafd6f570	msvcp100.dll	file.0xc08eafd6f570.0xc08eafa89e50.ImageSectionObject.msvcp100.dll.img
ImageSectionObject	0xc08eb06ee620	es.dll	file.0xc08eb06ee620.0xc08eb06efde0.ImageSectionObject.es.dll.img
ImageSectionObject	0xc08eb0863080	winsta.dll	file.0xc08eb0863080.0xc08eb08e8a40.ImageSectionObject.winsta.dll.img
DataSectionObject	0xc08eafff0290	wtsapi32.dll	file.0xc08eafff0290.0xc08eaacbead0.DataSectionObject.wtsapi32.dll.dat
ImageSectionObject	0xc08eafff0290	wtsapi32.dll	file.0xc08eafff0290.0xc08eb0009bc0.ImageSectionObject.wtsapi32.dll.img
DataSectionObject	0xc08eacb9c570	msvcr100.dll	file.0xc08eacb9c570.0xc08eac48aac0.DataSectionObject.msvcr100.dll.dat
ImageSectionObject	0xc08eacb9c570	msvcr100.dll	file.0xc08eacb9c570.0xc08eafa76780.ImageSectionObject.msvcr100.dll.img
ImageSectionObject	0xc08eafbbae50	FireComm.dll	file.0xc08eafbbae50.0xc08eafbd1e20.ImageSectionObject.FireComm.dll.img
DataSectionObject	0xc08eafbd1410	secur32.dll	file.0xc08eafbd1410.0xc08eb36af580.DataSectionObject.secur32.dll.dat
ImageSectionObject	0xc08eafbd1410	secur32.dll	file.0xc08eafbd1410.0xc08eafc0fa00.ImageSectionObject.secur32.dll.img
DataSectionObject	0xc08eafd6aef0	mfelpc.dll	file.0xc08eafd6aef0.0xc08eb1e8acc0.DataSectionObject.mfelpc.dll.dat
ImageSectionObject	0xc08eafd6aef0	mfelpc.dll	file.0xc08eafd6aef0.0xc08eafd65cb0.ImageSectionObject.mfelpc.dll.img
ImageSectionObject	0xc08eafbe6080	ts.dll	file.0xc08eafbe6080.0xc08eafbe4e20.ImageSectionObject.ts.dll.img
DataSectionObject	0xc08eafbf7080	wsock32.dll	file.0xc08eafbf7080.0xc08ead044140.DataSectionObject.wsock32.dll.dat
ImageSectionObject	0xc08eafbf7080	wsock32.dll	file.0xc08eafbf7080.0xc08eafb8fe20.ImageSectionObject.wsock32.dll.img
ImageSectionObject	0xc08eafbed6e0	FireCNL.dll	file.0xc08eafbed6e0.0xc08eafbf7e20.ImageSectionObject.FireCNL.dll.img
DataSectionObject	0xc08ead9a3640	comctl32.dll	file.0xc08ead9a3640.0xc08eab1e5010.DataSectionObject.comctl32.dll.dat
ImageSectionObject	0xc08ead9a3640	comctl32.dll	file.0xc08ead9a3640.0xc08eafbd4420.ImageSectionObject.comctl32.dll.img
ImageSectionObject	0xc08eae8ecd60	FireCL.dll	file.0xc08eae8ecd60.0xc08eaf9d47d0.ImageSectionObject.FireCL.dll.img
ImageSectionObject	0xc08eafbf2cc0	HpmRegistry.dll	file.0xc08eafbf2cc0.0xc08ead9a3e20.ImageSectionObject.HpmRegistry.dll.img
ImageSectionObject	0xc08eafbb49c0	MngFirecore.dll	file.0xc08eafbb49c0.0xc08eafbf2a60.ImageSectionObject.MngFirecore.dll.img
ImageSectionObject	0xc08eafbb8430	DebugLog.dll	file.0xc08eafbb8430.0xc08eafbf2de0.ImageSectionObject.DebugLog.dll.img
ImageSectionObject	0xc08eaf7feef0	msvcr100.dll	file.0xc08eaf7feef0.0xc08eae709c30.ImageSectionObject.msvcr100.dll.img
DataSectionObject	0xc08eaf8e1220	dnsapi.dll	file.0xc08eaf8e1220.0xc08eb093cef0.DataSectionObject.dnsapi.dll.dat
ImageSectionObject	0xc08eaf8e1220	dnsapi.dll	file.0xc08eaf8e1220.0xc08eaf8f6810.ImageSectionObject.dnsapi.dll.img
ImageSectionObject	0xc08eae7ff080	HipMgtPlugin.dll	file.0xc08eae7ff080.0xc08eafafdb40.ImageSectionObject.HipMgtPlugin.dll.img
DataSectionObject	0xc08eaf821710	shfolder.dll	file.0xc08eaf821710.0xc08ebdc99980.DataSectionObject.shfolder.dll.dat
ImageSectionObject	0xc08eaf821710	shfolder.dll	file.0xc08eaf821710.0xc08eaf821010.ImageSectionObject.shfolder.dll.img
ImageSectionObject	0xc08eaf7ec080	msvcp100.dll	file.0xc08eaf7ec080.0xc08eaf270900.ImageSectionObject.msvcp100.dll.img
DataSectionObject	0xc08eae7ddef0	IPHLPAPI.DLL	file.0xc08eae7ddef0.0xc08eb3c96d80.DataSectionObject.IPHLPAPI.DLL.dat
ImageSectionObject	0xc08eae7ddef0	IPHLPAPI.DLL	file.0xc08eae7ddef0.0xc08eae7e0510.ImageSectionObject.IPHLPAPI.DLL.img
DataSectionObject	0xc08ead448ac0	crypt32.dll	file.0xc08ead448ac0.0xc08eb2a4cac0.DataSectionObject.crypt32.dll.dat
ImageSectionObject	0xc08ead448ac0	crypt32.dll	file.0xc08ead448ac0.0xc08ead449750.ImageSectionObject.crypt32.dll.img
DataSectionObject	0xc08ead44a2c0	wintrust.dll	file.0xc08ead44a2c0.0xc08ebc739ac0.DataSectionObject.wintrust.dll.dat
ImageSectionObject	0xc08ead44a2c0	wintrust.dll	file.0xc08ead44a2c0.0xc08ead44d710.ImageSectionObject.wintrust.dll.img
ImageSectionObject	0xc08ead44ee30	nsi.dll	file.0xc08ead44ee30.0xc08ead450510.ImageSectionObject.nsi.dll.img
DataSectionObject	0xc08ead4494c0	msasn1.dll	file.0xc08ead4494c0.0xc08eb6e99580.DataSectionObject.msasn1.dll.dat
ImageSectionObject	0xc08ead4494c0	msasn1.dll	file.0xc08ead4494c0.0xc08ead44a550.ImageSectionObject.msasn1.dll.img
DataSectionObject	0xc08ead4347e0	clbcatq.dll	file.0xc08ead4347e0.0xc08eaf115c90.DataSectionObject.clbcatq.dll.dat
ImageSectionObject	0xc08ead4347e0	clbcatq.dll	file.0xc08ead4347e0.0xc08ead4399b0.ImageSectionObject.clbcatq.dll.img
DataSectionObject	0xc08ead426ef0	ws2_32.dll	file.0xc08ead426ef0.0xc08eb5b6a350.DataSectionObject.ws2_32.dll.dat
ImageSectionObject	0xc08ead426ef0	ws2_32.dll	file.0xc08ead426ef0.0xc08ead41cdb0.ImageSectionObject.ws2_32.dll.img
DataSectionObject	0xc08eafbcf7c0	macmnsvc_BASE-WKSTN-01.log	Error dumping file
SharedCacheMap	0xc08eafbcf7c0	macmnsvc_BASE-WKSTN-01.log	file.0xc08eafbcf7c0.0xc08eafc14ac0.SharedCacheMap.macmnsvc_BASE-WKSTN-01.log.vacb
DataSectionObject	0xc08eafc11db0	ma.db	file.0xc08eafc11db0.0xc08eafbe2c80.DataSectionObject.ma.db.dat
SharedCacheMap	0xc08eafc11db0	ma.db	file.0xc08eafc11db0.0xc08eafc12b70.SharedCacheMap.ma.db.vacb
DataSectionObject	0xc08eafca7b80	msgbus.db	file.0xc08eafca7b80.0xc08eafca6260.DataSectionObject.msgbus.db.dat
SharedCacheMap	0xc08eafca7b80	msgbus.db	file.0xc08eafca7b80.0xc08eafca6380.SharedCacheMap.msgbus.db.vacb
DataSectionObject	0xc08eafca0b70	mapolicy.db	file.0xc08eafca0b70.0xc08eafc8ed80.DataSectionObject.mapolicy.db.dat
SharedCacheMap	0xc08eafca0b70	mapolicy.db	file.0xc08eafca0b70.0xc08eafca2010.SharedCacheMap.mapolicy.db.vacb
DataSectionObject	0xc08eafca9520	macmnsvc.db	file.0xc08eafca9520.0xc08eafca8010.DataSectionObject.macmnsvc.db.dat
SharedCacheMap	0xc08eafca9520	macmnsvc.db	file.0xc08eafca9520.0xc08eafca08d0.SharedCacheMap.macmnsvc.db.vacb
ImageSectionObject	0xc08eaf830b40	ma_variant.dll	file.0xc08eaf830b40.0xc08eaf82f5a0.ImageSectionObject.ma_variant.dll.img
ImageSectionObject	0xc08eaf81ca90	msvcr100.dll	file.0xc08eaf81ca90.0xc08eae7c4010.ImageSectionObject.msvcr100.dll.img
ImageSectionObject	0xc08eaf839d10	ma_network.dll	file.0xc08eaf839d10.0xc08eaf839820.ImageSectionObject.ma_network.dll.img
ImageSectionObject	0xc08eaf87b320	ma_http_server.dll	file.0xc08eaf87b320.0xc08eaf8a9010.ImageSectionObject.ma_http_server.dll.img
ImageSectionObject	0xc08eae7bd660	macmnsvc.exe	file.0xc08eae7bd660.0xc08eaf5e9a80.ImageSectionObject.macmnsvc.exe.img
ImageSectionObject	0xc08eafc654d0	ccme_base.dll	file.0xc08eafc654d0.0xc08eafc68010.ImageSectionObject.ccme_base.dll.img
ImageSectionObject	0xc08eafc7aef0	ccme_base_non_fips.dll	file.0xc08eafc7aef0.0xc08eafc7c300.ImageSectionObject.ccme_base_non_fips.dll.img
ImageSectionObject	0xc08eafc6e080	ccme_asym.dll	file.0xc08eafc6e080.0xc08eafc7f870.ImageSectionObject.ccme_asym.dll.img
ImageSectionObject	0xc08eaf888a40	ma_udp_server.dll	file.0xc08eaf888a40.0xc08eaf8c0d80.ImageSectionObject.ma_udp_server.dll.img
ImageSectionObject	0xc08eafb2e680	cryptocme.dll	Error dumping file
ImageSectionObject	0xc08eaf8aa080	ma_p2p.dll	file.0xc08eaf8aa080.0xc08eaf8c9010.ImageSectionObject.ma_p2p.dll.img
ImageSectionObject	0xc08eaf86b130	ma_proxy.dll	file.0xc08eaf86b130.0xc08eaf881de0.ImageSectionObject.ma_proxy.dll.img
ImageSectionObject	0xc08eaf882ef0	mpr.dll	file.0xc08eaf882ef0.0xc08eaf87a010.ImageSectionObject.mpr.dll.img
ImageSectionObject	0xc08eaf882d60	libcurl.dll	file.0xc08eaf882d60.0xc08eaf87b840.ImageSectionObject.libcurl.dll.img
ImageSectionObject	0xc08eaf880e70	mxml.dll	file.0xc08eaf880e70.0xc08eaf877ac0.ImageSectionObject.mxml.dll.img
ImageSectionObject	0xc08eaf855a40	mfecryptc.dll	file.0xc08eaf855a40.0xc08eaf879ac0.ImageSectionObject.mfecryptc.dll.img
ImageSectionObject	0xc08eaf885cc0	zlib.dll	file.0xc08eaf885cc0.0xc08eaf884840.ImageSectionObject.zlib.dll.img
ImageSectionObject	0xc08eaf8686e0	ma_serialization.dll	file.0xc08eaf8686e0.0xc08eaf85a9b0.ImageSectionObject.ma_serialization.dll.img
ImageSectionObject	0xc08eaf86b8f0	libini.dll	file.0xc08eaf86b8f0.0xc08eaf8698e0.ImageSectionObject.libini.dll.img
ImageSectionObject	0xc08eaf86bef0	sqlite.dll	file.0xc08eaf86bef0.0xc08eaf890840.ImageSectionObject.sqlite.dll.img
ImageSectionObject	0xc08eaf848da0	ma_udp_client.dll	file.0xc08eaf848da0.0xc08eaf860010.ImageSectionObject.ma_udp_client.dll.img
ImageSectionObject	0xc08eaf84cbd0	ma_repository.dll	file.0xc08eaf84cbd0.0xc08eaf859c50.ImageSectionObject.ma_repository.dll.img
ImageSectionObject	0xc08eaf8486e0	ma_client.dll	file.0xc08eaf8486e0.0xc08eaf84bda0.ImageSectionObject.ma_client.dll.img
ImageSectionObject	0xc08eaf839590	ma_configurator.dll	file.0xc08eaf839590.0xc08eaf839220.ImageSectionObject.ma_configurator.dll.img
ImageSectionObject	0xc08eaf843af0	ma_xml.dll	file.0xc08eaf843af0.0xc08eaf846bb0.ImageSectionObject.ma_xml.dll.img
ImageSectionObject	0xc08eaf8468d0	ma_crypto.dll	file.0xc08eaf8468d0.0xc08eaf856de0.ImageSectionObject.ma_crypto.dll.img
ImageSectionObject	0xc08eaf83d7f0	ma_msgbus.dll	file.0xc08eaf83d7f0.0xc08eaf7fade0.ImageSectionObject.ma_msgbus.dll.img
ImageSectionObject	0xc08eae7f9ef0	ma_ahclient.dll	file.0xc08eae7f9ef0.0xc08eaf857b70.ImageSectionObject.ma_ahclient.dll.img
ImageSectionObject	0xc08eaf82aef0	ma_datastore.dll	file.0xc08eaf82aef0.0xc08eaf83ece0.ImageSectionObject.ma_datastore.dll.img
ImageSectionObject	0xc08eaf83a5c0	ma_database.dll	file.0xc08eaf83a5c0.0xc08eaf833350.ImageSectionObject.ma_database.dll.img
ImageSectionObject	0xc08eae7c5080	ma_logger.dll	file.0xc08eae7c5080.0xc08eaf829610.ImageSectionObject.ma_logger.dll.img
ImageSectionObject	0xc08eaf828220	trex.dll	file.0xc08eaf828220.0xc08eaf82fa00.ImageSectionObject.trex.dll.img
ImageSectionObject	0xc08eaf82f840	libuv.dll	file.0xc08eaf82f840.0xc08eaf834850.ImageSectionObject.libuv.dll.img
ImageSectionObject	0xc08eaf81a1e0	ma_utils.dll	file.0xc08eaf81a1e0.0xc08eaf835de0.ImageSectionObject.ma_utils.dll.img
DataSectionObject	0xc08eafc22960	ma.db	file.0xc08eafc22960.0xc08eafbe2c80.DataSectionObject.ma.db.dat
SharedCacheMap	0xc08eafc22960	ma.db	file.0xc08eafc22960.0xc08eafc12b70.SharedCacheMap.ma.db.vacb
DataSectionObject	0xc08eafd64a40	mascheduler.db	file.0xc08eafd64a40.0xc08eacb21410.DataSectionObject.mascheduler.db.dat
SharedCacheMap	0xc08eafd64a40	mascheduler.db	file.0xc08eafd64a40.0xc08eafd1c6c0.SharedCacheMap.mascheduler.db.vacb
DataSectionObject	0xc08eaff2f710	mapolicy.db	file.0xc08eaff2f710.0xc08eafc8ed80.DataSectionObject.mapolicy.db.dat
SharedCacheMap	0xc08eaff2f710	mapolicy.db	file.0xc08eaff2f710.0xc08eafca2010.SharedCacheMap.mapolicy.db.vacb
DataSectionObject	0xc08eacb9fef0	matask.db	file.0xc08eacb9fef0.0xc08eafd08710.DataSectionObject.matask.db.dat
SharedCacheMap	0xc08eacb9fef0	matask.db	file.0xc08eacb9fef0.0xc08eacb194e0.SharedCacheMap.matask.db.vacb
DataSectionObject	0xc08eafcbc580	msgbus.db	file.0xc08eafcbc580.0xc08eafca6260.DataSectionObject.msgbus.db.dat
SharedCacheMap	0xc08eafcbc580	msgbus.db	file.0xc08eafcbc580.0xc08eafca6380.SharedCacheMap.msgbus.db.vacb
DataSectionObject	0xc08eacaadd80	macmnsvc.db	file.0xc08eacaadd80.0xc08eafca8010.DataSectionObject.macmnsvc.db.dat
SharedCacheMap	0xc08eacaadd80	macmnsvc.db	file.0xc08eacaadd80.0xc08eafca08d0.SharedCacheMap.macmnsvc.db.vacb
DataSectionObject	0xc08eaff61d30	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eb0927d60	mfemactl_c.log	Error dumping file
SharedCacheMap	0xc08eb0927d60	mfemactl_c.log	file.0xc08eb0927d60.0xc08eb09bf010.SharedCacheMap.mfemactl_c.log.vacb
DataSectionObject	0xc08eae011cc0	masvc_BASE-WKSTN-01.log	file.0xc08eae011cc0.0xc08ebd038c80.DataSectionObject.masvc_BASE-WKSTN-01.log.dat
SharedCacheMap	0xc08eae011cc0	masvc_BASE-WKSTN-01.log	file.0xc08eae011cc0.0xc08eade7cb70.SharedCacheMap.masvc_BASE-WKSTN-01.log.vacb
ImageSectionObject	0xc08eaff34d80	msvcp100.dll	Error dumping file
ImageSectionObject	0xc08eaf7f9b50	ma_sensor_service.dll	file.0xc08eaf7f9b50.0xc08eaf8228f0.ImageSectionObject.ma_sensor_service.dll.img
ImageSectionObject	0xc08eaf84ab30	SensApi.dll	Error dumping file
ImageSectionObject	0xc08eae7c8ef0	masvc.exe	file.0xc08eae7c8ef0.0xc08eae7c8680.ImageSectionObject.masvc.exe.img
ImageSectionObject	0xc08eaff55570	ma_aac_service.dll	file.0xc08eaff55570.0xc08eacb99450.ImageSectionObject.ma_aac_service.dll.img
ImageSectionObject	0xc08eacb6e800	ma_lockdown_service.dll	file.0xc08eacb6e800.0xc08eacb71950.ImageSectionObject.ma_lockdown_service.dll.img
ImageSectionObject	0xc08eaf839ac0	ma_service_manager_client.dll	Error dumping file
ImageSectionObject	0xc08eaf84e7a0	ma_policy_service.dll	file.0xc08eaf84e7a0.0xc08eaf84b010.ImageSectionObject.ma_policy_service.dll.img
ImageSectionObject	0xc08eaf84bb40	ma_repository_service.dll	file.0xc08eaf84bb40.0xc08eaf855430.ImageSectionObject.ma_repository_service.dll.img
ImageSectionObject	0xc08eaf859ef0	ma_datachannel_service.dll	file.0xc08eaf859ef0.0xc08eaf85a230.ImageSectionObject.ma_datachannel_service.dll.img
ImageSectionObject	0xc08eaf855bd0	ma_updater_service.dll	file.0xc08eaf855bd0.0xc08eaf850de0.ImageSectionObject.ma_updater_service.dll.img
ImageSectionObject	0xc08eaf8465e0	ma_event_service.dll	file.0xc08eaf8465e0.0xc08eaf84f9b0.ImageSectionObject.ma_event_service.dll.img
ImageSectionObject	0xc08eaf846140	ma_property_service.dll	file.0xc08eaf846140.0xc08eaf854490.ImageSectionObject.ma_property_service.dll.img
ImageSectionObject	0xc08eaf837ef0	ma_scheduler.dll	file.0xc08eaf837ef0.0xc08eaf83dc60.ImageSectionObject.ma_scheduler.dll.img
ImageSectionObject	0xc08eaf800080	ma_io_service.dll	file.0xc08eaf800080.0xc08eaf7f94a0.ImageSectionObject.ma_io_service.dll.img
ImageSectionObject	0xc08eaf8b3830	mfestwa.dll	file.0xc08eaf8b3830.0xc08eaf8e6ab0.ImageSectionObject.mfestwa.dll.img
ImageSectionObject	0xc08eae7ebef0	mfemms.exe	file.0xc08eae7ebef0.0xc08eae7f1010.ImageSectionObject.mfemms.exe.img
DataSectionObject	0xc08eaad106d0	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eae7ff4d0	VsTskMgr.exe	file.0xc08eae7ff4d0.0xc08eacdfb600.DataSectionObject.VsTskMgr.exe.dat
ImageSectionObject	0xc08eae7ff4d0	VsTskMgr.exe	file.0xc08eae7ff4d0.0xc08eaf2697e0.ImageSectionObject.VsTskMgr.exe.img
ImageSectionObject	0xc08eaf8cce50	lz32.dll	file.0xc08eaf8cce50.0xc08eae7b2a90.ImageSectionObject.lz32.dll.img
DataSectionObject	0xc08eafccf2b0	cryptnet.dll	file.0xc08eafccf2b0.0xc08eb1a360f0.DataSectionObject.cryptnet.dll.dat
ImageSectionObject	0xc08eafccf2b0	cryptnet.dll	file.0xc08eafccf2b0.0xc08eafce6bb0.ImageSectionObject.cryptnet.dll.img
ImageSectionObject	0xc08eaacc0630	WscAv.dll	file.0xc08eaacc0630.0xc08eac3a3cc0.ImageSectionObject.WscAv.dll.img
DataSectionObject	0xc08eb0053240	OASCpl.dll	Error dumping file
ImageSectionObject	0xc08eb0053240	OASCpl.dll	file.0xc08eb0053240.0xc08eaae22b00.ImageSectionObject.OASCpl.dll.img
ImageSectionObject	0xc08eac15f080	ftl.dll	file.0xc08eac15f080.0xc08eaae247e0.ImageSectionObject.ftl.dll.img
DataSectionObject	0xc08ead3ee6a0	vsupdcpl.dll	Error dumping file
ImageSectionObject	0xc08ead3ee6a0	vsupdcpl.dll	file.0xc08ead3ee6a0.0xc08eaae29e20.ImageSectionObject.vsupdcpl.dll.img
DataSectionObject	0xc08eaae276a0	vsodscpl.dll	Error dumping file
ImageSectionObject	0xc08eaae276a0	vsodscpl.dll	file.0xc08eaae276a0.0xc08eaae2acb0.ImageSectionObject.vsodscpl.dll.img
ImageSectionObject	0xc08eb05de5c0	userenv.dll	file.0xc08eb05de5c0.0xc08eb0975c60.ImageSectionObject.userenv.dll.img
DataSectionObject	0xc08eac67b080	QuarCpl.dll	Error dumping file
ImageSectionObject	0xc08eac67b080	QuarCpl.dll	file.0xc08eac67b080.0xc08eaae0fac0.ImageSectionObject.QuarCpl.dll.img
ImageSectionObject	0xc08ead57f080	wmain.dll	file.0xc08ead57f080.0xc08eaaca1930.ImageSectionObject.wmain.dll.img
DataSectionObject	0xc08eaf6b6e10	nvpcpl.dll	Error dumping file
ImageSectionObject	0xc08eaf6b6e10	nvpcpl.dll	file.0xc08eaf6b6e10.0xc08eaae24a40.ImageSectionObject.nvpcpl.dll.img
ImageSectionObject	0xc08eaae22280	ftcfg.dll	file.0xc08eaae22280.0xc08eaae19860.ImageSectionObject.ftcfg.dll.img
DataSectionObject	0xc08eaf227080	EmCfgCpl.dll	Error dumping file
ImageSectionObject	0xc08eaf227080	EmCfgCpl.dll	file.0xc08eaf227080.0xc08ead9efe20.ImageSectionObject.EmCfgCpl.dll.img
DataSectionObject	0xc08eb04b0ac0	mfevtpa.dll	Error dumping file
ImageSectionObject	0xc08eb04b0ac0	mfevtpa.dll	file.0xc08eb04b0ac0.0xc08eae7e86a0.ImageSectionObject.mfevtpa.dll.img
DataSectionObject	0xc08ead3ceef0	coptcpl.dll	Error dumping file
ImageSectionObject	0xc08ead3ceef0	coptcpl.dll	file.0xc08ead3ceef0.0xc08eaac976e0.ImageSectionObject.coptcpl.dll.img
DataSectionObject	0xc08ead462400	BBCpl.dll	Error dumping file
ImageSectionObject	0xc08ead462400	BBCpl.dll	file.0xc08ead462400.0xc08eaae0bcb0.ImageSectionObject.BBCpl.dll.img
ImageSectionObject	0xc08eafdb9080	condl.dll	file.0xc08eafdb9080.0xc08eafe4ba20.ImageSectionObject.condl.dll.img
ImageSectionObject	0xc08eafedecf0	mfeavfa.dll	file.0xc08eafedecf0.0xc08eaff16010.ImageSectionObject.mfeavfa.dll.img
DataSectionObject	0xc08eafce6a90	mfeaaca.dll	Error dumping file
ImageSectionObject	0xc08eafce6a90	mfeaaca.dll	file.0xc08eafce6a90.0xc08eafcd6010.ImageSectionObject.mfeaaca.dll.img
DataSectionObject	0xc08eafdf35d0	ntmarta.dll	Error dumping file
ImageSectionObject	0xc08eafdf35d0	ntmarta.dll	file.0xc08eafdf35d0.0xc08eafed5840.ImageSectionObject.ntmarta.dll.img
DataSectionObject	0xc08eafe33690	naevent.dll	file.0xc08eafe33690.0xc08eac8fe580.DataSectionObject.naevent.dll.dat
ImageSectionObject	0xc08eafe33690	naevent.dll	file.0xc08eafe33690.0xc08eafe37010.ImageSectionObject.naevent.dll.img
DataSectionObject	0xc08eafc3f560	comctl32.dll	file.0xc08eafc3f560.0xc08eae2d0010.DataSectionObject.comctl32.dll.dat
ImageSectionObject	0xc08eafc3f560	comctl32.dll	file.0xc08eafc3f560.0xc08eafea4de0.ImageSectionObject.comctl32.dll.img
DataSectionObject	0xc08eafe4a080	mswsock.dll	file.0xc08eafe4a080.0xc08ead8b6010.DataSectionObject.mswsock.dll.dat
ImageSectionObject	0xc08eafe4a080	mswsock.dll	file.0xc08eafe4a080.0xc08eafe1a850.ImageSectionObject.mswsock.dll.img
DataSectionObject	0xc08eafe28610	VsEvntUI.DLL	file.0xc08eafe28610.0xc08eae6589b0.DataSectionObject.VsEvntUI.DLL.dat
